,0
3.4,158
3.5,162
3.6,202
3.7,159
3.8,155
3.9,177
4.0,147
4.1,162
4.2,161
4.3,192
4.4,140
4.5,177
4.6,144
4.7,175
4.8,129
4.9,167
5.0,172
5.1,142
5.2,146
5.3,182
5.4,147
5.5,155
5.6,166
5.7,168
5.8,134
5.9,179
6.0,153
6.1,139
6.2,162
6.3,177
6.4,169
6.5,156
6.6,164
6.7,142
6.8,160
6.9,147
7.0,127
7.1,161
7.2,136
7.3,152
7.4,154
7.5,127
7.6,149
7.7,127
7.8,145
7.9,152
8.0,126
8.1,126
8.2,153
8.3,133
8.4,128
8.5,131
8.6,129
8.7,123
8.8,116
8.9,135
9.0,116
9.1,111
9.2,126
9.3,133
9.4,114
9.5,121
9.6,152
9.7,131
9.8,114
9.9,108
10.0,113
10.1,123
10.2,112
10.3,123
10.4,126
10.5,103
10.6,131
10.7,102
10.8,109
10.9,115
11.0,115
11.1,133
11.2,112
11.3,112
11.4,93
11.5,107
11.6,105
11.7,98
11.8,96
11.9,107
12.0,121
12.1,96
12.2,93
12.3,94
12.4,92
12.5,94
12.6,102
12.7,87
12.8,90
12.9,81
13.0,77
13.1,80
13.2,86
13.3,79
13.4,70
13.5,81
13.6,81
13.7,84
13.8,82
13.9,88
14.0,79
14.1,76
14.2,77
14.3,79
14.4,77
14.5,79
14.6,65
14.7,67
14.8,81
14.9,70
15.0,68
15.1,77
15.2,66
15.3,80
15.4,68
15.5,55
15.6,63
15.7,66
15.8,63
15.9,53
16.0,45
16.1,50
16.2,61
16.3,59
16.4,68
16.5,56
16.6,57
16.7,57
16.8,63
16.9,60
17.0,65
17.1,57
17.2,74
17.3,62
17.4,52
17.5,47
17.6,53
17.7,52
17.8,57
17.9,57
18.0,50
18.1,48
18.2,56
18.3,45
18.4,40
18.5,36
18.6,41
18.7,34
18.8,38
18.9,47
19.0,31
19.1,32
19.2,26
19.3,36
19.4,38
19.5,35
19.6,25
19.7,39
19.8,40
19.9,33
20.0,40
20.1,33
20.2,34
20.3,33
20.4,36
20.5,39
20.6,26
20.7,34
20.8,23
20.9,24
21.0,21
21.1,28
21.2,28
21.3,36
21.4,33
21.5,26
21.6,37
21.7,31
21.8,25
21.9,25
22.0,20
22.1,24
22.2,23
22.3,20
22.4,24
22.5,23
22.6,16
22.7,20
22.8,17
22.9,22
23.0,19
23.1,17
23.2,18
23.3,12
23.4,22
23.5,22
23.6,12
23.7,18
23.8,22
23.9,13
24.0,21
24.1,17
24.2,15
24.3,18
24.4,15
24.5,14
24.6,13
24.7,7
24.8,13
24.9,13
25.0,12
25.1,15
25.2,20
25.3,14
25.4,13
25.5,14
25.6,15
25.7,8
25.8,9
25.9,16
26.0,8
26.1,11
26.2,13
26.3,15
26.4,13
26.5,7
26.6,9
26.7,9
26.8,9
26.9,14
27.0,10
27.1,12
27.2,9
27.3,6
27.4,10
27.5,11
27.6,7
27.7,8
27.8,4
27.9,10
28.0,7
28.1,10
28.2,9
28.3,6
28.4,8
28.5,14
28.6,9
28.7,7
28.8,8
28.9,8
29.0,8
29.1,3
29.2,6
29.3,5
29.4,6
29.5,5
29.6,6
29.7,5
29.8,7
29.9,6
30.0,7
30.1,6
30.2,3
30.3,2
30.4,6
30.5,3
30.6,4
30.7,4
30.8,5
30.9,7
31.0,6
31.1,2
31.2,2
31.3,4
31.4,8
31.5,2
31.6,5
31.7,2
31.8,2
31.9,1
32.0,4
32.1,4
32.2,2
32.3,3
32.4,0
32.5,2
32.6,3
32.7,3
32.8,1
32.9,5
33.0,4
33.1,2
33.2,4
33.3,0
33.4,2
33.5,4
33.6,4
33.7,2
33.8,4
33.9,2
34.0,2
34.1,0
34.2,5
34.3,1
34.4,3
34.5,2
34.6,2
34.7,4
34.8,3
34.9,1
35.0,4
35.1,2
35.2,1
35.3,1
35.4,2
35.5,0
35.6,3
35.7,2
35.8,0
35.9,0
36.0,2
36.1,0
36.2,0
36.3,2
36.4,1
36.5,1
36.6,2
36.7,0
36.8,2
36.9,1
37.0,1
37.1,0
37.2,1
37.3,0
37.4,2
37.5,0
37.6,1
37.7,0
37.8,1
37.9,0
38.0,1
38.1,1
38.2,1
38.3,3
38.4,2
38.5,1
38.6,0
38.7,0
38.8,2
38.9,0
39.0,2
39.1,0
39.2,2
39.3,1
39.4,1
39.5,1
39.6,2
39.7,0
39.8,0
39.9,3
40.0,0
40.1,1
40.2,0
40.3,0
40.4,0
40.5,0
40.6,2
40.7,0
40.8,0
40.9,2
41.0,0
41.1,0
41.2,1
41.3,1
41.4,2
41.5,0
41.6,1
41.7,0
41.8,0
41.9,1
42.0,0
42.1,0
42.2,0
42.3,0
42.4,0
42.5,0
42.6,0
42.7,0
42.8,0
42.9,1
43.0,0
43.1,1
43.2,0
43.3,0
43.4,1
43.5,0
43.6,0
43.7,1
43.8,0
43.9,0
44.0,0
44.1,1
44.2,0
44.3,0
44.4,0
44.5,0
44.6,0
44.7,0
44.8,0
44.9,0
45.0,0
45.1,0
45.2,0
45.3,0
45.4,1
45.5,0
45.6,0
45.7,0
45.8,0
45.9,0
46.0,1
46.1,0
46.2,0
46.3,0
46.4,0
46.5,0
46.6,0
46.7,0
46.8,0
46.9,0
47.0,0
47.1,0
47.2,0
47.3,0
47.4,0
47.5,0
47.6,0
47.7,0
47.8,0
47.9,1
48.0,0
48.1,0
48.2,0
48.3,0
48.4,0
48.5,0
48.6,0
48.7,0
48.8,0
48.9,0
49.0,0
49.1,0
49.2,1
49.3,0
49.4,0
49.5,0
49.6,0
49.7,0
49.8,0
49.9,0
50.0,0
50.1,1
50.2,0
50.3,0
50.4,0
50.5,0
50.6,0
50.7,0
50.8,0
50.9,0
51.0,0
51.1,0
51.2,0
51.3,0
51.4,0
51.5,0
51.6,0
51.7,0
51.8,0
51.9,0
52.0,0
52.1,0
52.2,0
52.3,0
52.4,0
52.5,0
52.6,0
52.7,0
52.8,0
52.9,0
53.0,0
53.1,0
53.2,1
53.3,0
53.4,0
53.5,0
53.6,0
53.7,0
53.8,0
53.9,0
54.0,0
54.1,0
54.2,0
54.3,0
54.4,0
54.5,0
54.6,0
54.7,0
54.8,0
54.9,0
55.0,0
55.1,0
55.2,0
55.3,0
55.4,0
55.5,0
55.6,0
55.7,0
55.8,0
55.9,0
56.0,0
56.1,0
56.2,0
56.3,0
56.4,0
56.5,0
56.6,1
56.7,0
56.8,0
56.9,0
57.0,0
57.1,0
57.2,0
57.3,0
57.4,0
57.5,0
57.6,0
57.7,0
57.8,0
57.9,0
58.0,0
58.1,0
58.2,0
58.3,0
58.4,0
58.5,0
58.6,0
58.7,0
58.8,0
58.9,0
59.0,0
59.1,0
59.2,0
59.3,0
59.4,0
59.5,0
59.6,0
59.7,0
59.8,0
59.9,0
60.0,0
60.1,0
60.2,0
60.3,0
60.4,0
60.5,0
60.6,0
60.7,0
60.8,0
60.9,0
61.0,0
61.1,0
61.2,0
61.3,0
61.4,0
61.5,0
61.6,0
61.7,0
61.8,0
61.9,0
62.0,0
62.1,0
62.2,0
62.3,0
62.4,0
62.5,0
62.6,0
62.7,0
62.8,0
62.9,0
63.0,0
63.1,0
63.2,0
63.3,0
63.4,0
63.5,0
63.6,0
63.7,0
63.8,0
63.9,0
64.0,0
64.1,0
64.2,0
64.3,0
64.4,0
64.5,0
64.6,0
64.7,0
64.8,0
64.9,0
65.0,0
