,0
3.4,141
3.5,166
3.6,158
3.7,169
3.8,159
3.9,161
4.0,179
4.1,148
4.2,166
4.3,147
4.4,137
4.5,120
4.6,152
4.7,144
4.8,146
4.9,146
5.0,147
5.1,138
5.2,146
5.3,142
5.4,140
5.5,132
5.6,144
5.7,147
5.8,148
5.9,142
6.0,153
6.1,109
6.2,137
6.3,141
6.4,142
6.5,113
6.6,119
6.7,133
6.8,129
6.9,137
7.0,124
7.1,121
7.2,134
7.3,112
7.4,139
7.5,116
7.6,147
7.7,124
7.8,125
7.9,116
8.0,135
8.1,116
8.2,108
8.3,125
8.4,123
8.5,124
8.6,109
8.7,92
8.8,114
8.9,102
9.0,87
9.1,124
9.2,113
9.3,97
9.4,124
9.5,101
9.6,119
9.7,86
9.8,111
9.9,95
10.0,104
10.1,89
10.2,93
10.3,111
10.4,96
10.5,97
10.6,101
10.7,101
10.8,82
10.9,92
11.0,81
11.1,91
11.2,98
11.3,87
11.4,99
11.5,69
11.6,102
11.7,89
11.8,95
11.9,94
12.0,81
12.1,81
12.2,88
12.3,89
12.4,67
12.5,94
12.6,65
12.7,79
12.8,71
12.9,64
13.0,84
13.1,86
13.2,74
13.3,76
13.4,71
13.5,73
13.6,80
13.7,54
13.8,61
13.9,77
14.0,63
14.1,66
14.2,68
14.3,67
14.4,67
14.5,41
14.6,81
14.7,73
14.8,57
14.9,68
15.0,67
15.1,68
15.2,67
15.3,61
15.4,65
15.5,75
15.6,66
15.7,56
15.8,50
15.9,55
16.0,49
16.1,49
16.2,62
16.3,54
16.4,57
16.5,49
16.6,49
16.7,45
16.8,58
16.9,51
17.0,49
17.1,45
17.2,47
17.3,41
17.4,41
17.5,36
17.6,50
17.7,40
17.8,32
17.9,43
18.0,30
18.1,40
18.2,35
18.3,45
18.4,32
18.5,37
18.6,40
18.7,38
18.8,41
18.9,52
19.0,33
19.1,36
19.2,36
19.3,44
19.4,38
19.5,22
19.6,39
19.7,36
19.8,38
19.9,35
20.0,32
20.1,21
20.2,34
20.3,49
20.4,40
20.5,27
20.6,25
20.7,27
20.8,24
20.9,35
21.0,37
21.1,20
21.2,21
21.3,21
21.4,18
21.5,24
21.6,23
21.7,17
21.8,19
21.9,25
22.0,31
22.1,22
22.2,21
22.3,24
22.4,23
22.5,21
22.6,22
22.7,19
22.8,20
22.9,13
23.0,16
23.1,20
23.2,28
23.3,13
23.4,18
23.5,19
23.6,18
23.7,15
23.8,26
23.9,14
24.0,11
24.1,17
24.2,19
24.3,11
24.4,14
24.5,14
24.6,23
24.7,18
24.8,14
24.9,13
25.0,17
25.1,16
25.2,20
25.3,15
25.4,13
25.5,14
25.6,11
25.7,12
25.8,12
25.9,11
26.0,16
26.1,9
26.2,10
26.3,10
26.4,11
26.5,12
26.6,11
26.7,11
26.8,4
26.9,7
27.0,12
27.1,10
27.2,5
27.3,10
27.4,6
27.5,18
27.6,8
27.7,9
27.8,7
27.9,8
28.0,10
28.1,12
28.2,12
28.3,4
28.4,7
28.5,10
28.6,7
28.7,7
28.8,4
28.9,5
29.0,5
29.1,12
29.2,7
29.3,6
29.4,4
29.5,7
29.6,8
29.7,13
29.8,6
29.9,5
30.0,4
30.1,3
30.2,6
30.3,7
30.4,5
30.5,1
30.6,3
30.7,3
30.8,1
30.9,5
31.0,2
31.1,1
31.2,5
31.3,6
31.4,2
31.5,1
31.6,6
31.7,2
31.8,4
31.9,4
32.0,3
32.1,5
32.2,1
32.3,2
32.4,3
32.5,0
32.6,5
32.7,2
32.8,3
32.9,0
33.0,6
33.1,2
33.2,1
33.3,3
33.4,2
33.5,2
33.6,2
33.7,4
33.8,4
33.9,1
34.0,2
34.1,1
34.2,1
34.3,2
34.4,3
34.5,2
34.6,0
34.7,3
34.8,1
34.9,1
35.0,1
35.1,0
35.2,2
35.3,0
35.4,1
35.5,0
35.6,0
35.7,0
35.8,0
35.9,0
36.0,0
36.1,1
36.2,2
36.3,0
36.4,1
36.5,2
36.6,1
36.7,0
36.8,0
36.9,2
37.0,0
37.1,0
37.2,0
37.3,2
37.4,1
37.5,0
37.6,0
37.7,0
37.8,0
37.9,0
38.0,1
38.1,1
38.2,2
38.3,2
38.4,0
38.5,0
38.6,2
38.7,0
38.8,0
38.9,1
39.0,1
39.1,0
39.2,1
39.3,2
39.4,0
39.5,1
39.6,1
39.7,0
39.8,0
39.9,0
40.0,0
40.1,0
40.2,0
40.3,0
40.4,0
40.5,0
40.6,0
40.7,0
40.8,0
40.9,0
41.0,0
41.1,1
41.2,1
41.3,1
41.4,0
41.5,1
41.6,0
41.7,0
41.8,0
41.9,0
42.0,1
42.1,0
42.2,0
42.3,0
42.4,0
42.5,0
42.6,1
42.7,1
42.8,0
42.9,0
43.0,0
43.1,0
43.2,1
43.3,0
43.4,0
43.5,0
43.6,0
43.7,0
43.8,0
43.9,0
44.0,0
44.1,0
44.2,0
44.3,1
44.4,1
44.5,0
44.6,0
44.7,0
44.8,0
44.9,0
45.0,0
45.1,1
45.2,0
45.3,0
45.4,0
45.5,0
45.6,0
45.7,0
45.8,0
45.9,0
46.0,0
46.1,0
46.2,0
46.3,0
46.4,0
46.5,0
46.6,0
46.7,0
46.8,0
46.9,0
47.0,0
47.1,0
47.2,0
47.3,0
47.4,0
47.5,0
47.6,0
47.7,0
47.8,1
47.9,0
48.0,0
48.1,0
48.2,0
48.3,0
48.4,0
48.5,0
48.6,0
48.7,0
48.8,0
48.9,0
49.0,0
49.1,0
49.2,0
49.3,0
49.4,0
49.5,0
49.6,0
49.7,0
49.8,0
49.9,0
50.0,0
50.1,0
50.2,0
50.3,0
50.4,0
50.5,0
50.6,0
50.7,0
50.8,0
50.9,1
51.0,0
51.1,0
51.2,0
51.3,0
51.4,0
51.5,0
51.6,0
51.7,0
51.8,0
51.9,0
52.0,0
52.1,0
52.2,0
52.3,0
52.4,0
52.5,0
52.6,0
52.7,0
52.8,0
52.9,0
53.0,0
53.1,0
53.2,0
53.3,0
53.4,0
53.5,0
53.6,0
53.7,0
53.8,0
53.9,0
54.0,0
54.1,0
54.2,0
54.3,0
54.4,0
54.5,0
54.6,0
54.7,0
54.8,0
54.9,0
55.0,0
55.1,0
55.2,0
55.3,0
55.4,0
55.5,0
55.6,0
55.7,0
55.8,0
55.9,0
56.0,0
56.1,0
56.2,0
56.3,0
56.4,0
56.5,0
56.6,0
56.7,0
56.8,0
56.9,0
57.0,0
57.1,0
57.2,0
57.3,0
57.4,0
57.5,0
57.6,0
57.7,0
57.8,0
57.9,0
58.0,0
58.1,0
58.2,0
58.3,0
58.4,0
58.5,0
58.6,0
58.7,0
58.8,0
58.9,0
59.0,0
59.1,0
59.2,0
59.3,0
59.4,0
59.5,0
59.6,0
59.7,0
59.8,0
59.9,0
60.0,0
60.1,0
60.2,0
60.3,0
60.4,0
60.5,0
60.6,0
60.7,0
60.8,0
60.9,0
61.0,0
61.1,0
61.2,0
61.3,0
61.4,0
61.5,0
61.6,0
61.7,0
61.8,0
61.9,0
62.0,0
62.1,0
62.2,0
62.3,0
62.4,0
62.5,0
62.6,0
62.7,0
62.8,0
62.9,0
63.0,0
63.1,0
63.2,0
63.3,0
63.4,0
63.5,0
63.6,0
63.7,0
63.8,0
63.9,0
64.0,0
64.1,0
64.2,0
64.3,0
64.4,0
64.5,0
64.6,0
64.7,0
64.8,0
64.9,0
65.0,0
