,0
17.5,161
17.6,145
17.7,138
17.8,143
17.9,128
18.0,143
18.1,117
18.2,145
18.3,130
18.4,128
18.5,137
18.6,147
18.7,136
18.8,142
18.9,145
19.0,130
19.1,138
19.2,138
19.3,125
19.4,130
19.5,136
19.6,122
19.7,110
19.8,153
19.9,112
20.0,144
20.1,144
20.2,132
20.3,112
20.4,144
20.5,125
20.6,138
20.7,131
20.8,120
20.9,124
21.0,124
21.1,108
21.2,116
21.3,127
21.4,119
21.5,114
21.6,113
21.7,119
21.8,108
21.9,112
22.0,124
22.1,113
22.2,110
22.3,115
22.4,119
22.5,110
22.6,115
22.7,110
22.8,96
22.9,112
23.0,101
23.1,119
23.2,102
23.3,106
23.4,104
23.5,100
23.6,88
23.7,115
23.8,118
23.9,102
24.0,104
24.1,105
24.2,95
24.3,119
24.4,113
24.5,94
24.6,97
24.7,97
24.8,101
24.9,94
25.0,86
25.1,94
25.2,96
25.3,89
25.4,86
25.5,84
25.6,71
25.7,77
25.8,100
25.9,77
26.0,98
26.1,92
26.2,75
26.3,72
26.4,89
26.5,85
26.6,86
26.7,76
26.8,70
26.9,81
27.0,78
27.1,63
27.2,72
27.3,81
27.4,76
27.5,67
27.6,56
27.7,74
27.8,56
27.9,56
28.0,67
28.1,71
28.2,60
28.3,65
28.4,80
28.5,62
28.6,44
28.7,66
28.8,74
28.9,59
29.0,52
29.1,66
29.2,61
29.3,56
29.4,49
29.5,67
29.6,58
29.7,58
29.8,40
29.9,68
30.0,46
30.1,50
30.2,41
30.3,42
30.4,52
30.5,47
30.6,46
30.7,39
30.8,47
30.9,42
31.0,46
31.1,34
31.2,46
31.3,51
31.4,35
31.5,50
31.6,35
31.7,34
31.8,42
31.9,39
32.0,43
32.1,46
32.2,36
32.3,44
32.4,26
32.5,34
32.6,34
32.7,31
32.8,34
32.9,21
33.0,23
33.1,30
33.2,32
33.3,21
33.4,33
33.5,37
33.6,30
33.7,27
33.8,29
33.9,36
34.0,28
34.1,23
34.2,23
34.3,24
34.4,25
34.5,26
34.6,24
34.7,14
34.8,16
34.9,18
35.0,27
35.1,20
35.2,25
35.3,25
35.4,19
35.5,16
35.6,11
35.7,22
35.8,12
35.9,13
36.0,14
36.1,15
36.2,22
36.3,11
36.4,14
36.5,16
36.6,15
36.7,18
36.8,19
36.9,11
37.0,15
37.1,15
37.2,14
37.3,15
37.4,10
37.5,10
37.6,8
37.7,16
37.8,10
37.9,9
38.0,8
38.1,14
38.2,7
38.3,11
38.4,12
38.5,8
38.6,10
38.7,10
38.8,10
38.9,12
39.0,8
39.1,4
39.2,10
39.3,7
39.4,8
39.5,8
39.6,7
39.7,10
39.8,6
39.9,12
40.0,4
40.1,8
40.2,6
40.3,6
40.4,5
40.5,6
40.6,10
40.7,4
40.8,4
40.9,6
41.0,5
41.1,5
41.2,1
41.3,7
41.4,7
41.5,3
41.6,4
41.7,2
41.8,4
41.9,10
42.0,4
42.1,7
42.2,3
42.3,6
42.4,7
42.5,3
42.6,6
42.7,6
42.8,2
42.9,8
43.0,2
43.1,4
43.2,4
43.3,4
43.4,2
43.5,2
43.6,7
43.7,1
43.8,3
43.9,4
44.0,1
44.1,4
44.2,4
44.3,6
44.4,3
44.5,3
44.6,2
44.7,3
44.8,1
44.9,1
45.0,5
45.1,1
45.2,5
45.3,4
45.4,0
45.5,2
45.6,2
45.7,1
45.8,3
45.9,2
46.0,2
46.1,1
46.2,5
46.3,0
46.4,2
46.5,4
46.6,5
46.7,1
46.8,3
46.9,3
47.0,1
47.1,2
47.2,3
47.3,1
47.4,3
47.5,1
47.6,1
47.7,0
47.8,1
47.9,2
48.0,4
48.1,4
48.2,2
48.3,2
48.4,2
48.5,2
48.6,3
48.7,1
48.8,3
48.9,2
49.0,1
49.1,0
49.2,3
49.3,1
49.4,1
49.5,1
49.6,0
49.7,1
49.8,0
49.9,1
50.0,1
50.1,2
50.2,1
50.3,0
50.4,0
50.5,1
50.6,2
50.7,2
50.8,0
50.9,0
51.0,2
51.1,1
51.2,3
51.3,0
51.4,0
51.5,1
51.6,0
51.7,0
51.8,1
51.9,0
52.0,1
52.1,0
52.2,1
52.3,1
52.4,2
52.5,1
52.6,0
52.7,1
52.8,0
52.9,0
53.0,0
53.1,0
53.2,0
53.3,2
53.4,0
53.5,0
53.6,0
53.7,2
53.8,0
53.9,3
54.0,1
54.1,3
54.2,0
54.3,0
54.4,1
54.5,0
54.6,1
54.7,2
54.8,1
54.9,0
55.0,2
55.1,0
55.2,0
55.3,0
55.4,1
55.5,1
55.6,1
55.7,0
55.8,0
55.9,1
56.0,4
56.1,1
56.2,0
56.3,0
56.4,1
56.5,1
56.6,2
56.7,0
56.8,1
56.9,0
57.0,1
57.1,0
57.2,0
57.3,1
57.4,1
57.5,0
57.6,1
57.7,1
57.8,0
57.9,0
58.0,1
58.1,1
58.2,0
58.3,0
58.4,0
58.5,0
58.6,0
58.7,0
58.8,1
58.9,0
59.0,0
59.1,0
59.2,0
59.3,0
59.4,1
59.5,0
59.6,0
59.7,0
59.8,1
59.9,0
60.0,0
60.1,3
60.2,1
60.3,0
60.4,0
60.5,1
60.6,0
60.7,0
60.8,0
60.9,1
61.0,0
61.1,0
61.2,0
61.3,0
61.4,0
61.5,0
61.6,1
61.7,0
61.8,0
61.9,0
62.0,0
62.1,0
62.2,1
62.3,0
62.4,0
62.5,0
62.6,0
62.7,0
62.8,0
62.9,0
63.0,0
63.1,0
63.2,0
63.3,0
63.4,0
63.5,0
63.6,0
63.7,0
63.8,0
63.9,1
64.0,0
64.1,1
64.2,0
64.3,1
64.4,0
64.5,0
64.6,0
64.7,0
64.8,1
64.9,0
65.0,0
65.1,0
65.2,0
65.3,0
65.4,0
65.5,0
65.6,1
65.7,0
65.8,0
65.9,0
66.0,0
66.1,0
66.2,0
66.3,1
66.4,0
66.5,0
66.6,0
66.7,0
66.8,0
66.9,0
67.0,0
67.1,0
67.2,0
67.3,0
67.4,0
67.5,0
67.6,0
67.7,0
67.8,0
67.9,0
68.0,1
68.1,0
68.2,0
68.3,0
68.4,0
68.5,1
68.6,0
68.7,0
68.8,0
68.9,0
69.0,0
69.1,0
69.2,0
69.3,0
69.4,0
69.5,0
69.6,1
69.7,0
69.8,0
69.9,0
70.0,0
70.1,0
70.2,0
70.3,0
70.4,0
70.5,1
70.6,1
70.7,0
70.8,0
70.9,0
71.0,0
71.1,0
71.2,0
71.3,0
71.4,0
71.5,0
71.6,0
71.7,0
71.8,0
71.9,0
72.0,1
72.1,0
72.2,0
72.3,0
72.4,1
72.5,0
72.6,0
72.7,0
72.8,0
72.9,0
73.0,0
73.1,0
73.2,0
73.3,0
73.4,0
73.5,0
73.6,1
73.7,0
73.8,1
73.9,0
74.0,0
74.1,0
74.2,0
74.3,0
74.4,0
74.5,0
74.6,1
74.7,0
74.8,0
74.9,0
75.0,0
75.1,1
75.2,1
75.3,0
75.4,1
75.5,0
75.6,1
75.7,0
75.8,0
75.9,0
76.0,0
76.1,0
76.2,0
76.3,0
76.4,0
76.5,1
76.6,0
76.7,0
76.8,0
76.9,0
77.0,0
77.1,0
77.2,1
77.3,0
77.4,1
77.5,0
77.6,0
77.7,0
77.8,0
77.9,0
78.0,0
78.1,0
78.2,0
78.3,0
78.4,0
78.5,0
78.6,0
78.7,0
78.8,0
78.9,0
79.0,0
79.1,0
79.2,0
79.3,0
79.4,0
79.5,0
79.6,0
79.7,0
79.8,0
79.9,0
80.0,0
80.1,0
80.2,0
80.3,1
80.4,0
80.5,0
80.6,0
80.7,0
80.8,0
80.9,0
81.0,0
81.1,0
81.2,0
81.3,0
81.4,0
81.5,0
81.6,0
81.7,0
81.8,0
81.9,0
82.0,0
82.1,0
82.2,0
82.3,0
82.4,0
82.5,0
82.6,0
82.7,0
82.8,0
82.9,0
83.0,0
83.1,0
83.2,0
83.3,0
83.4,0
83.5,0
83.6,0
83.7,0
83.8,0
83.9,0
84.0,1
84.1,0
84.2,0
84.3,0
84.4,0
84.5,0
84.6,1
84.7,0
84.8,0
84.9,0
85.0,0
85.1,0
85.2,0
85.3,0
85.4,0
85.5,0
85.6,0
85.7,0
85.8,1
85.9,0
86.0,0
86.1,0
86.2,0
86.3,0
86.4,0
86.5,0
86.6,0
86.7,0
86.8,0
86.9,0
87.0,0
87.1,0
87.2,0
87.3,0
87.4,1
87.5,0
87.6,0
87.7,0
87.8,0
87.9,0
88.0,0
88.1,0
88.2,0
88.3,0
88.4,0
88.5,0
88.6,0
88.7,0
88.8,0
88.9,0
89.0,0
89.1,0
89.2,0
89.3,0
89.4,0
89.5,0
89.6,0
89.7,0
89.8,0
89.9,0
90.0,0
90.1,0
90.2,0
90.3,0
90.4,0
90.5,0
90.6,0
90.7,0
90.8,0
90.9,0
91.0,0
91.1,0
91.2,0
91.3,0
91.4,0
91.5,0
91.6,0
91.7,0
91.8,0
91.9,0
92.0,0
92.1,0
92.2,0
92.3,0
92.4,0
92.5,0
92.6,0
92.7,0
92.8,0
92.9,0
93.0,0
93.1,0
93.2,0
93.3,0
93.4,0
93.5,0
93.6,0
93.7,0
93.8,0
93.9,0
94.0,0
94.1,0
94.2,0
94.3,0
94.4,0
94.5,0
94.6,0
94.7,0
94.8,0
94.9,0
95.0,0
95.1,0
95.2,0
95.3,0
95.4,0
95.5,0
95.6,0
95.7,0
95.8,0
95.9,0
96.0,0
96.1,0
96.2,0
96.3,0
96.4,0
96.5,0
96.6,0
96.7,0
96.8,0
96.9,0
97.0,0
97.1,0
97.2,0
97.3,0
97.4,0
97.5,0
97.6,0
97.7,0
97.8,0
97.9,0
98.0,0
98.1,0
98.2,0
98.3,0
98.4,0
98.5,0
98.6,0
98.7,0
98.8,0
98.9,0
99.0,0
99.1,0
99.2,0
99.3,1
99.4,0
99.5,0
99.6,0
99.7,0
99.8,0
99.9,0
100.0,10
