,0
0.0,1067
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
1.0,0
1.1,0
1.2,0
1.3,1
1.4,0
1.5,0
1.6,2
1.7,2
1.8,1
1.9,1
2.0,4
2.1,4
2.2,3
2.3,6
2.4,13
2.5,6
2.6,6
2.7,5
2.8,5
2.9,11
3.0,11
3.1,8
3.2,12
3.3,16
3.4,20
3.5,11
3.6,15
3.7,17
3.8,20
3.9,14
4.0,17
4.1,15
4.2,15
4.3,21
4.4,13
4.5,20
4.6,17
4.7,21
4.8,24
4.9,25
5.0,29
5.1,26
5.2,21
5.3,20
5.4,26
5.5,27
5.6,26
5.7,30
5.8,27
5.9,26
6.0,48
6.1,49
6.2,46
6.3,40
6.4,25
6.5,45
6.6,40
6.7,46
6.8,43
6.9,32
7.0,36
7.1,46
7.2,44
7.3,63
7.4,51
7.5,54
7.6,53
7.7,49
7.8,42
7.9,54
8.0,48
8.1,49
8.2,55
8.3,55
8.4,66
8.5,57
8.6,72
8.7,61
8.8,70
8.9,74
9.0,61
9.1,72
9.2,71
9.3,69
9.4,81
9.5,89
9.6,67
9.7,65
9.8,99
9.9,69
10.0,85
10.1,78
10.2,85
10.3,84
10.4,91
10.5,91
10.6,83
10.7,98
10.8,96
10.9,94
11.0,87
11.1,104
11.2,104
11.3,89
11.4,91
11.5,92
11.6,106
11.7,88
11.8,90
11.9,101
12.0,89
12.1,123
12.2,116
12.3,108
12.4,129
12.5,113
12.6,111
12.7,115
12.8,110
12.9,107
13.0,100
13.1,104
13.2,126
13.3,127
13.4,115
13.5,108
13.6,95
13.7,133
13.8,132
13.9,110
14.0,123
14.1,124
14.2,123
14.3,122
14.4,96
14.5,121
14.6,121
14.7,142
14.8,117
14.9,132
15.0,113
15.1,141
15.2,136
15.3,131
15.4,139
15.5,146
15.6,146
15.7,126
15.8,130
15.9,123
16.0,153
16.1,118
16.2,136
16.3,114
16.4,135
16.5,136
16.6,145
16.7,143
16.8,119
16.9,147
17.0,133
17.1,128
17.2,139
17.3,124
17.4,151
17.5,121
17.6,130
17.7,137
17.8,128
17.9,143
18.0,146
18.1,149
18.2,147
18.3,132
18.4,115
18.5,133
18.6,126
18.7,108
18.8,135
18.9,113
19.0,121
19.1,121
19.2,125
19.3,139
19.4,138
19.5,131
19.6,133
19.7,126
19.8,131
19.9,133
20.0,119
20.1,116
20.2,133
20.3,144
20.4,123
20.5,130
20.6,137
20.7,115
20.8,139
20.9,138
21.0,124
21.1,126
21.2,124
21.3,116
21.4,115
21.5,106
21.6,118
21.7,115
21.8,94
21.9,111
22.0,106
22.1,129
22.2,102
22.3,113
22.4,112
22.5,111
22.6,122
22.7,113
22.8,104
22.9,107
23.0,107
23.1,92
23.2,106
23.3,104
23.4,103
23.5,102
23.6,123
23.7,98
23.8,104
23.9,114
24.0,111
24.1,101
24.2,97
24.3,87
24.4,102
24.5,82
24.6,78
24.7,84
24.8,79
24.9,96
25.0,94
25.1,103
25.2,73
25.3,94
25.4,91
25.5,89
25.6,94
25.7,85
25.8,92
25.9,86
26.0,68
26.1,75
26.2,82
26.3,78
26.4,80
26.5,69
26.6,62
26.7,82
26.8,85
26.9,87
27.0,65
27.1,78
27.2,68
27.3,58
27.4,48
27.5,75
27.6,75
27.7,73
27.8,76
27.9,64
28.0,70
28.1,54
28.2,60
28.3,58
28.4,63
28.5,64
28.6,63
28.7,52
28.8,61
28.9,52
