,0
3.4,130
3.5,121
3.6,140
3.7,144
3.8,109
3.9,141
4.0,157
4.1,121
4.2,141
4.3,143
4.4,132
4.5,128
4.6,146
4.7,129
4.8,125
4.9,132
5.0,160
5.1,147
5.2,133
5.3,140
5.4,121
5.5,141
5.6,134
5.7,142
5.8,124
5.9,109
6.0,131
6.1,128
6.2,138
6.3,148
6.4,127
6.5,115
6.6,149
6.7,113
6.8,109
6.9,147
7.0,148
7.1,117
7.2,130
7.3,116
7.4,112
7.5,136
7.6,129
7.7,118
7.8,111
7.9,123
8.0,116
8.1,111
8.2,126
8.3,128
8.4,118
8.5,115
8.6,103
8.7,132
8.8,107
8.9,116
9.0,109
9.1,109
9.2,110
9.3,102
9.4,92
9.5,97
9.6,95
9.7,108
9.8,126
9.9,108
10.0,114
10.1,112
10.2,78
10.3,119
10.4,96
10.5,106
10.6,89
10.7,88
10.8,97
10.9,86
11.0,87
11.1,88
11.2,91
11.3,86
11.4,104
11.5,89
11.6,119
11.7,95
11.8,88
11.9,100
12.0,83
12.1,78
12.2,84
12.3,82
12.4,87
12.5,95
12.6,93
12.7,91
12.8,84
12.9,77
13.0,74
13.1,83
13.2,80
13.3,79
13.4,82
13.5,69
13.6,85
13.7,65
13.8,75
13.9,76
14.0,88
14.1,65
14.2,80
14.3,60
14.4,67
14.5,76
14.6,56
14.7,65
14.8,64
14.9,70
15.0,64
15.1,67
15.2,71
15.3,65
15.4,57
15.5,61
15.6,63
15.7,81
15.8,73
15.9,58
16.0,49
16.1,54
16.2,67
16.3,49
16.4,47
16.5,62
16.6,54
16.7,57
16.8,48
16.9,53
17.0,51
17.1,39
17.2,53
17.3,59
17.4,62
17.5,43
17.6,44
17.7,53
17.8,36
17.9,50
18.0,53
18.1,49
18.2,46
18.3,45
18.4,55
18.5,45
18.6,40
18.7,29
18.8,29
18.9,46
19.0,34
19.1,42
19.2,46
19.3,44
19.4,39
19.5,38
19.6,42
19.7,40
19.8,50
19.9,37
20.0,37
20.1,40
20.2,42
20.3,30
20.4,42
20.5,32
20.6,43
20.7,30
20.8,27
20.9,27
21.0,29
21.1,30
21.2,26
21.3,26
21.4,24
21.5,38
21.6,28
21.7,29
21.8,25
21.9,22
22.0,32
22.1,29
22.2,25
22.3,22
22.4,27
22.5,24
22.6,23
22.7,27
22.8,30
22.9,20
23.0,25
23.1,23
23.2,22
23.3,17
23.4,17
23.5,19
23.6,27
23.7,26
23.8,19
23.9,28
24.0,16
24.1,24
24.2,21
24.3,21
24.4,13
24.5,22
24.6,18
24.7,22
24.8,21
24.9,22
25.0,21
25.1,13
25.2,13
25.3,21
25.4,12
25.5,15
25.6,15
25.7,14
25.8,12
25.9,9
26.0,8
26.1,18
26.2,11
26.3,10
26.4,16
26.5,11
26.6,6
26.7,14
26.8,11
26.9,12
27.0,4
27.1,11
27.2,10
27.3,9
27.4,5
27.5,9
27.6,15
27.7,10
27.8,10
27.9,8
28.0,6
28.1,8
28.2,6
28.3,6
28.4,13
28.5,9
28.6,9
28.7,7
28.8,7
28.9,8
29.0,7
29.1,5
29.2,11
29.3,9
29.4,8
29.5,6
29.6,7
29.7,6
29.8,12
29.9,9
30.0,6
30.1,5
30.2,7
30.3,9
30.4,6
30.5,7
30.6,8
30.7,8
30.8,8
30.9,13
31.0,5
31.1,8
31.2,3
31.3,7
31.4,3
31.5,3
31.6,3
31.7,6
31.8,6
31.9,4
32.0,2
32.1,7
32.2,5
32.3,3
32.4,4
32.5,8
32.6,7
32.7,5
32.8,1
32.9,5
33.0,3
33.1,5
33.2,6
33.3,6
33.4,2
33.5,3
33.6,2
33.7,3
33.8,2
33.9,5
34.0,3
34.1,4
34.2,3
34.3,6
34.4,0
34.5,4
34.6,3
34.7,0
34.8,1
34.9,2
35.0,0
35.1,3
35.2,1
35.3,3
35.4,1
35.5,3
35.6,2
35.7,0
35.8,2
35.9,0
36.0,0
36.1,1
36.2,4
36.3,2
36.4,1
36.5,2
36.6,0
36.7,2
36.8,3
36.9,2
37.0,2
37.1,2
37.2,1
37.3,3
37.4,2
37.5,1
37.6,2
37.7,1
37.8,1
37.9,2
38.0,1
38.1,2
38.2,1
38.3,2
38.4,1
38.5,2
38.6,1
38.7,1
38.8,1
38.9,0
39.0,0
39.1,2
39.2,0
39.3,1
39.4,0
39.5,1
39.6,1
39.7,0
39.8,2
39.9,4
40.0,0
40.1,1
40.2,0
40.3,1
40.4,0
40.5,2
40.6,0
40.7,0
40.8,0
40.9,0
41.0,0
41.1,1
41.2,0
41.3,1
41.4,0
41.5,0
41.6,3
41.7,0
41.8,1
41.9,0
42.0,2
42.1,0
42.2,1
42.3,0
42.4,3
42.5,0
42.6,0
42.7,0
42.8,0
42.9,0
43.0,0
43.1,0
43.2,0
43.3,0
43.4,0
43.5,1
43.6,0
43.7,0
43.8,1
43.9,0
44.0,0
44.1,0
44.2,0
44.3,0
44.4,0
44.5,0
44.6,1
44.7,0
44.8,0
44.9,0
45.0,0
45.1,0
45.2,1
45.3,0
45.4,0
45.5,0
45.6,0
45.7,1
45.8,0
45.9,0
46.0,0
46.1,0
46.2,0
46.3,0
46.4,0
46.5,0
46.6,0
46.7,0
46.8,1
46.9,0
47.0,0
47.1,0
47.2,0
47.3,0
47.4,1
47.5,0
47.6,0
47.7,0
47.8,0
47.9,1
48.0,0
48.1,0
48.2,0
48.3,0
48.4,0
48.5,0
48.6,0
48.7,0
48.8,0
48.9,0
49.0,0
49.1,0
49.2,0
49.3,0
49.4,0
49.5,0
49.6,0
49.7,0
49.8,0
49.9,0
50.0,0
50.1,0
50.2,0
50.3,1
50.4,1
50.5,0
50.6,0
50.7,0
50.8,1
50.9,0
51.0,0
51.1,0
51.2,0
51.3,0
51.4,0
51.5,0
51.6,0
51.7,0
51.8,0
51.9,0
52.0,0
52.1,0
52.2,0
52.3,0
52.4,0
52.5,0
52.6,0
52.7,0
52.8,0
52.9,0
53.0,0
53.1,0
53.2,0
53.3,0
53.4,0
53.5,0
53.6,0
53.7,0
53.8,0
53.9,0
54.0,0
54.1,0
54.2,0
54.3,0
54.4,0
54.5,0
54.6,0
54.7,0
54.8,0
54.9,0
55.0,0
55.1,0
55.2,0
55.3,0
55.4,0
55.5,0
55.6,0
55.7,0
55.8,0
55.9,1
56.0,0
56.1,0
56.2,0
56.3,0
56.4,0
56.5,0
56.6,0
56.7,0
56.8,0
56.9,0
57.0,0
57.1,0
57.2,0
57.3,0
57.4,0
57.5,0
57.6,0
57.7,0
57.8,0
57.9,0
58.0,0
58.1,0
58.2,0
58.3,0
58.4,0
58.5,0
58.6,0
58.7,0
58.8,0
58.9,0
59.0,0
59.1,0
59.2,0
59.3,0
59.4,0
59.5,0
59.6,0
59.7,0
59.8,0
59.9,0
60.0,0
60.1,0
60.2,0
60.3,0
60.4,0
60.5,0
60.6,0
60.7,0
60.8,0
60.9,0
61.0,0
61.1,0
61.2,0
61.3,0
61.4,0
61.5,0
61.6,0
61.7,0
61.8,0
61.9,0
62.0,0
62.1,0
62.2,0
62.3,0
62.4,0
62.5,0
62.6,0
62.7,0
62.8,0
62.9,0
63.0,0
63.1,0
63.2,0
63.3,0
63.4,0
63.5,0
63.6,0
63.7,0
63.8,0
63.9,0
64.0,0
64.1,0
64.2,0
64.3,0
64.4,0
64.5,0
64.6,0
64.7,0
64.8,0
64.9,0
65.0,0
