,0
26.3,68
26.4,50
26.5,70
26.6,69
26.7,68
26.8,55
26.9,54
27.0,72
27.1,74
27.2,73
27.3,56
27.4,58
27.5,52
27.6,59
27.7,60
27.8,69
27.9,63
28.0,47
28.1,52
28.2,59
28.3,63
28.4,35
28.5,55
28.6,59
28.7,48
28.8,57
28.9,59
29.0,50
29.1,50
29.2,50
29.3,43
29.4,42
29.5,46
29.6,43
29.7,43
29.8,51
29.9,40
30.0,35
30.1,42
30.2,44
30.3,42
30.4,39
30.5,44
30.6,35
30.7,40
30.8,43
30.9,32
31.0,33
31.1,37
31.2,25
31.3,39
31.4,42
31.5,24
31.6,34
31.7,31
31.8,32
31.9,30
32.0,28
32.1,27
32.2,28
32.3,25
32.4,27
32.5,17
32.6,21
32.7,31
32.8,26
32.9,31
33.0,20
33.1,14
33.2,22
33.3,22
33.4,23
33.5,29
33.6,23
33.7,35
33.8,26
33.9,21
34.0,15
34.1,15
34.2,24
34.3,17
34.4,27
34.5,20
34.6,19
34.7,23
34.8,24
34.9,19
35.0,24
35.1,18
35.2,15
35.3,15
35.4,12
35.5,14
35.6,22
35.7,15
35.8,19
35.9,13
36.0,12
36.1,11
36.2,14
36.3,13
36.4,15
36.5,13
36.6,11
36.7,14
36.8,21
36.9,6
37.0,16
37.1,12
37.2,10
37.3,12
37.4,17
37.5,11
37.6,13
37.7,14
37.8,7
37.9,13
38.0,9
38.1,5
38.2,9
38.3,2
38.4,11
38.5,13
38.6,9
38.7,11
38.8,6
38.9,8
39.0,11
39.1,10
39.2,9
39.3,10
39.4,8
39.5,11
39.6,5
39.7,2
39.8,5
39.9,4
40.0,10
40.1,4
40.2,10
40.3,6
40.4,7
40.5,2
40.6,4
40.7,8
40.8,9
40.9,5
41.0,4
41.1,3
41.2,3
41.3,3
41.4,4
41.5,6
41.6,7
41.7,7
41.8,4
41.9,8
42.0,4
42.1,4
42.2,9
42.3,4
42.4,5
42.5,3
42.6,3
42.7,8
42.8,6
42.9,4
43.0,2
43.1,5
43.2,4
43.3,6
43.4,2
43.5,3
43.6,3
43.7,6
43.8,7
43.9,3
44.0,2
44.1,3
44.2,2
44.3,1
44.4,2
44.5,0
44.6,3
44.7,3
44.8,0
44.9,4
45.0,2
45.1,5
45.2,4
45.3,2
45.4,3
45.5,3
45.6,1
45.7,1
45.8,0
45.9,0
46.0,0
46.1,2
46.2,2
46.3,4
46.4,6
46.5,1
46.6,1
46.7,1
46.8,3
46.9,1
47.0,0
47.1,2
47.2,0
47.3,2
47.4,2
47.5,2
47.6,1
47.7,3
47.8,0
47.9,2
48.0,0
48.1,1
48.2,2
48.3,0
48.4,1
48.5,1
48.6,0
48.7,0
48.8,1
48.9,1
49.0,0
49.1,0
49.2,1
49.3,0
49.4,0
49.5,4
49.6,1
49.7,2
49.8,0
49.9,0
50.0,0
50.1,1
50.2,1
50.3,1
50.4,2
50.5,0
50.6,2
50.7,1
50.8,2
50.9,1
51.0,2
51.1,0
51.2,1
51.3,0
51.4,2
51.5,2
51.6,1
51.7,0
51.8,0
51.9,1
52.0,1
52.1,0
52.2,0
52.3,1
52.4,2
52.5,1
52.6,1
52.7,0
52.8,1
52.9,0
53.0,1
53.1,1
53.2,1
53.3,0
53.4,0
53.5,0
53.6,0
53.7,1
53.8,0
53.9,1
54.0,0
54.1,0
54.2,0
54.3,1
54.4,0
54.5,1
54.6,1
54.7,0
54.8,0
54.9,2
55.0,1
55.1,0
55.2,0
55.3,1
55.4,0
55.5,0
55.6,0
55.7,1
55.8,0
55.9,0
56.0,2
56.1,1
56.2,2
56.3,0
56.4,0
56.5,1
56.6,0
56.7,0
56.8,0
56.9,0
57.0,0
57.1,0
57.2,1
57.3,0
57.4,0
57.5,0
57.6,0
57.7,1
57.8,0
57.9,1
58.0,0
58.1,0
58.2,0
58.3,0
58.4,0
58.5,0
58.6,0
58.7,0
58.8,3
58.9,1
59.0,0
59.1,1
59.2,2
59.3,0
59.4,0
59.5,2
59.6,1
59.7,0
59.8,0
59.9,0
60.0,0
60.1,0
60.2,0
60.3,0
60.4,0
60.5,0
60.6,0
60.7,0
60.8,0
60.9,1
61.0,1
61.1,1
61.2,0
61.3,0
61.4,1
61.5,0
61.6,0
61.7,0
61.8,0
61.9,0
62.0,0
62.1,0
62.2,0
62.3,0
62.4,0
62.5,1
62.6,0
62.7,0
62.8,2
62.9,0
63.0,0
63.1,0
63.2,0
63.3,0
63.4,0
63.5,0
63.6,0
63.7,0
63.8,0
63.9,0
64.0,1
64.1,0
64.2,0
64.3,0
64.4,0
64.5,1
64.6,2
64.7,0
64.8,0
64.9,0
65.0,0
65.1,0
65.2,0
65.3,2
65.4,0
65.5,1
65.6,1
65.7,0
65.8,0
65.9,0
66.0,0
66.1,0
66.2,0
66.3,0
66.4,0
66.5,0
66.6,0
66.7,0
66.8,0
66.9,0
67.0,0
67.1,0
67.2,0
67.3,0
67.4,1
67.5,0
67.6,0
67.7,1
67.8,0
67.9,0
68.0,1
68.1,0
68.2,0
68.3,0
68.4,0
68.5,0
68.6,0
68.7,0
68.8,0
68.9,0
69.0,0
69.1,0
69.2,0
69.3,0
69.4,0
69.5,0
69.6,0
69.7,0
69.8,0
69.9,0
70.0,0
70.1,0
70.2,0
70.3,0
70.4,0
70.5,0
70.6,1
70.7,0
70.8,0
70.9,0
71.0,0
71.1,0
71.2,0
71.3,0
71.4,0
71.5,0
71.6,0
71.7,0
71.8,0
71.9,0
72.0,0
72.1,0
72.2,0
72.3,0
72.4,0
72.5,0
72.6,0
72.7,0
72.8,0
72.9,0
73.0,0
73.1,0
73.2,0
73.3,0
73.4,0
73.5,0
73.6,0
73.7,0
73.8,0
73.9,0
74.0,1
74.1,1
74.2,1
74.3,0
74.4,0
74.5,0
74.6,0
74.7,0
74.8,1
74.9,0
75.0,0
75.1,0
75.2,0
75.3,0
75.4,0
75.5,0
75.6,0
75.7,0
75.8,0
75.9,0
76.0,0
76.1,0
76.2,0
76.3,0
76.4,0
76.5,1
76.6,0
76.7,1
76.8,0
76.9,0
77.0,0
77.1,0
77.2,0
77.3,0
77.4,0
77.5,0
77.6,0
77.7,0
77.8,0
77.9,0
78.0,0
78.1,0
78.2,0
78.3,0
78.4,0
78.5,0
78.6,0
78.7,0
78.8,0
78.9,0
79.0,0
79.1,0
79.2,0
79.3,0
79.4,0
79.5,0
79.6,0
79.7,0
79.8,0
79.9,0
80.0,1
80.1,0
80.2,0
80.3,0
80.4,1
80.5,0
80.6,0
80.7,0
80.8,0
80.9,0
81.0,0
81.1,0
81.2,1
81.3,0
81.4,0
81.5,0
81.6,0
81.7,0
81.8,0
81.9,0
82.0,0
82.1,1
82.2,0
82.3,0
82.4,0
82.5,0
82.6,0
82.7,0
82.8,0
82.9,0
83.0,0
83.1,0
83.2,0
83.3,0
83.4,0
83.5,0
83.6,0
83.7,0
83.8,0
83.9,0
84.0,0
84.1,0
84.2,0
84.3,0
84.4,0
84.5,0
84.6,0
84.7,0
84.8,0
84.9,0
85.0,0
85.1,0
85.2,0
85.3,0
85.4,0
85.5,0
85.6,0
85.7,0
85.8,0
85.9,0
86.0,0
86.1,0
86.2,0
86.3,0
86.4,0
86.5,0
86.6,0
86.7,0
86.8,0
86.9,0
87.0,0
87.1,0
87.2,0
87.3,0
87.4,0
87.5,0
87.6,0
87.7,0
87.8,0
87.9,0
88.0,0
88.1,0
88.2,0
88.3,0
88.4,0
88.5,0
88.6,0
88.7,0
88.8,0
88.9,0
89.0,0
89.1,0
89.2,0
89.3,0
89.4,0
89.5,0
89.6,0
89.7,0
89.8,0
89.9,0
90.0,0
90.1,0
90.2,0
90.3,0
90.4,0
90.5,0
90.6,0
90.7,0
90.8,0
90.9,0
91.0,0
91.1,0
91.2,0
91.3,0
91.4,0
91.5,0
91.6,0
91.7,0
91.8,0
91.9,0
92.0,0
92.1,0
92.2,0
92.3,0
92.4,0
92.5,0
92.6,0
92.7,0
92.8,0
92.9,0
93.0,1
93.1,0
93.2,0
93.3,0
93.4,0
93.5,0
93.6,0
93.7,0
93.8,0
93.9,0
94.0,0
94.1,0
94.2,0
94.3,0
94.4,0
94.5,0
94.6,0
94.7,0
94.8,0
94.9,0
95.0,0
95.1,0
95.2,0
95.3,0
95.4,0
95.5,0
95.6,0
95.7,0
95.8,0
95.9,0
96.0,0
96.1,0
96.2,0
96.3,0
96.4,0
96.5,0
96.6,0
96.7,0
96.8,0
96.9,0
97.0,0
97.1,0
97.2,0
97.3,0
97.4,0
97.5,0
97.6,0
97.7,1
97.8,0
97.9,0
98.0,0
98.1,0
98.2,0
98.3,0
98.4,0
98.5,0
98.6,0
98.7,0
98.8,0
98.9,0
99.0,0
99.1,0
99.2,0
99.3,0
99.4,0
99.5,0
99.6,0
99.7,0
99.8,0
99.9,0
100.0,8
