,0
21.1,111
21.2,119
21.3,104
21.4,124
21.5,113
21.6,126
21.7,141
21.8,98
21.9,120
22.0,136
22.1,109
22.2,120
22.3,119
22.4,107
22.5,137
22.6,118
22.7,101
22.8,105
22.9,119
23.0,114
23.1,117
23.2,107
23.3,115
23.4,110
23.5,108
23.6,110
23.7,103
23.8,95
23.9,89
24.0,113
24.1,118
24.2,89
24.3,95
24.4,90
24.5,96
24.6,99
24.7,96
24.8,94
24.9,86
25.0,94
25.1,84
25.2,85
25.3,88
25.4,92
25.5,91
25.6,89
25.7,94
25.8,88
25.9,84
26.0,87
26.1,84
26.2,77
26.3,63
26.4,84
26.5,74
26.6,76
26.7,80
26.8,82
26.9,67
27.0,72
27.1,75
27.2,75
27.3,80
27.4,89
27.5,70
27.6,74
27.7,63
27.8,76
27.9,51
28.0,49
28.1,72
28.2,71
28.3,50
28.4,61
28.5,64
28.6,65
28.7,66
28.8,62
28.9,51
29.0,54
29.1,62
29.2,67
29.3,66
29.4,45
29.5,53
29.6,61
29.7,53
29.8,62
29.9,60
30.0,58
30.1,57
30.2,53
30.3,48
30.4,47
30.5,41
30.6,37
30.7,40
30.8,42
30.9,55
31.0,43
31.1,44
31.2,47
31.3,39
31.4,45
31.5,46
31.6,43
31.7,47
31.8,33
31.9,44
32.0,48
32.1,46
32.2,32
32.3,37
32.4,39
32.5,38
32.6,26
32.7,38
32.8,31
32.9,42
33.0,25
33.1,29
33.2,29
33.3,40
33.4,38
33.5,18
33.6,22
33.7,28
33.8,34
33.9,44
34.0,30
34.1,41
34.2,21
34.3,27
34.4,19
34.5,32
34.6,17
34.7,24
34.8,22
34.9,18
35.0,26
35.1,27
35.2,17
35.3,17
35.4,12
35.5,22
35.6,16
35.7,17
35.8,17
35.9,19
36.0,18
36.1,21
36.2,9
36.3,17
36.4,12
36.5,14
36.6,9
36.7,15
36.8,10
36.9,14
37.0,21
37.1,8
37.2,11
37.3,14
37.4,16
37.5,14
37.6,14
37.7,8
37.8,16
37.9,8
38.0,9
38.1,13
38.2,13
38.3,9
38.4,9
38.5,16
38.6,11
38.7,6
38.8,5
38.9,14
39.0,11
39.1,2
39.2,8
39.3,8
39.4,11
39.5,7
39.6,8
39.7,4
39.8,8
39.9,7
40.0,4
40.1,3
40.2,5
40.3,4
40.4,7
40.5,6
40.6,9
40.7,3
40.8,8
40.9,5
41.0,7
41.1,4
41.2,2
41.3,2
41.4,10
41.5,5
41.6,8
41.7,5
41.8,4
41.9,12
42.0,6
42.1,4
42.2,6
42.3,4
42.4,4
42.5,0
42.6,7
42.7,1
42.8,7
42.9,4
43.0,3
43.1,2
43.2,4
43.3,4
43.4,3
43.5,2
43.6,3
43.7,3
43.8,3
43.9,3
44.0,5
44.1,0
44.2,0
44.3,3
44.4,3
44.5,2
44.6,2
44.7,3
44.8,5
44.9,3
45.0,1
45.1,4
45.2,3
45.3,2
45.4,4
45.5,0
45.6,2
45.7,6
45.8,1
45.9,2
46.0,0
46.1,3
46.2,2
46.3,2
46.4,2
46.5,0
46.6,0
46.7,2
46.8,1
46.9,1
47.0,3
47.1,1
47.2,2
47.3,1
47.4,2
47.5,1
47.6,2
47.7,0
47.8,4
47.9,2
48.0,1
48.1,1
48.2,1
48.3,0
48.4,1
48.5,1
48.6,2
48.7,1
48.8,0
48.9,5
49.0,0
49.1,1
49.2,4
49.3,2
49.4,0
49.5,1
49.6,2
49.7,0
49.8,0
49.9,0
50.0,1
50.1,2
50.2,0
50.3,0
50.4,1
50.5,1
50.6,1
50.7,1
50.8,2
50.9,2
51.0,0
51.1,0
51.2,0
51.3,4
51.4,1
51.5,0
51.6,0
51.7,2
51.8,0
51.9,0
52.0,0
52.1,0
52.2,0
52.3,1
52.4,0
52.5,1
52.6,0
52.7,0
52.8,0
52.9,1
53.0,1
53.1,0
53.2,3
53.3,0
53.4,0
53.5,0
53.6,0
53.7,0
53.8,1
53.9,2
54.0,0
54.1,2
54.2,0
54.3,0
54.4,1
54.5,1
54.6,0
54.7,1
54.8,0
54.9,0
55.0,0
55.1,1
55.2,1
55.3,1
55.4,1
55.5,0
55.6,0
55.7,2
55.8,0
55.9,0
56.0,0
56.1,0
56.2,0
56.3,0
56.4,0
56.5,0
56.6,1
56.7,1
56.8,1
56.9,0
57.0,0
57.1,0
57.2,0
57.3,0
57.4,2
57.5,0
57.6,0
57.7,0
57.8,0
57.9,0
58.0,0
58.1,0
58.2,0
58.3,1
58.4,1
58.5,0
58.6,0
58.7,0
58.8,0
58.9,0
59.0,2
59.1,1
59.2,0
59.3,0
59.4,0
59.5,0
59.6,0
59.7,0
59.8,1
59.9,0
60.0,1
60.1,0
60.2,0
60.3,0
60.4,0
60.5,0
60.6,1
60.7,0
60.8,0
60.9,0
61.0,2
61.1,0
61.2,0
61.3,0
61.4,1
61.5,1
61.6,1
61.7,0
61.8,1
61.9,0
62.0,0
62.1,0
62.2,0
62.3,0
62.4,1
62.5,0
62.6,1
62.7,1
62.8,1
62.9,0
63.0,0
63.1,0
63.2,0
63.3,0
63.4,1
63.5,0
63.6,0
63.7,0
63.8,0
63.9,0
64.0,0
64.1,0
64.2,1
64.3,0
64.4,0
64.5,1
64.6,1
64.7,0
64.8,0
64.9,1
65.0,0
65.1,0
65.2,0
65.3,0
65.4,0
65.5,0
65.6,0
65.7,1
65.8,0
65.9,0
66.0,0
66.1,0
66.2,0
66.3,0
66.4,1
66.5,0
66.6,1
66.7,0
66.8,0
66.9,1
67.0,0
67.1,1
67.2,0
67.3,0
67.4,0
67.5,0
67.6,0
67.7,0
67.8,0
67.9,0
68.0,0
68.1,0
68.2,0
68.3,0
68.4,0
68.5,0
68.6,0
68.7,0
68.8,0
68.9,0
69.0,0
69.1,0
69.2,1
69.3,0
69.4,0
69.5,0
69.6,1
69.7,0
69.8,1
69.9,0
70.0,0
70.1,1
70.2,1
70.3,0
70.4,0
70.5,0
70.6,0
70.7,0
70.8,0
70.9,1
71.0,0
71.1,0
71.2,0
71.3,0
71.4,1
71.5,0
71.6,0
71.7,0
71.8,0
71.9,1
72.0,0
72.1,0
72.2,0
72.3,0
72.4,0
72.5,0
72.6,0
72.7,0
72.8,0
72.9,0
73.0,0
73.1,1
73.2,0
73.3,0
73.4,0
73.5,0
73.6,0
73.7,0
73.8,0
73.9,1
74.0,0
74.1,0
74.2,0
74.3,0
74.4,0
74.5,0
74.6,0
74.7,1
74.8,0
74.9,0
75.0,0
75.1,0
75.2,1
75.3,0
75.4,0
75.5,0
75.6,0
75.7,0
75.8,0
75.9,0
76.0,0
76.1,0
76.2,0
76.3,0
76.4,0
76.5,0
76.6,0
76.7,0
76.8,0
76.9,0
77.0,1
77.1,0
77.2,0
77.3,0
77.4,0
77.5,0
77.6,0
77.7,0
77.8,0
77.9,0
78.0,0
78.1,0
78.2,0
78.3,1
78.4,0
78.5,0
78.6,0
78.7,1
78.8,0
78.9,0
79.0,0
79.1,0
79.2,0
79.3,0
79.4,0
79.5,0
79.6,0
79.7,0
79.8,1
79.9,0
80.0,1
80.1,0
80.2,0
80.3,0
80.4,1
80.5,0
80.6,0
80.7,0
80.8,0
80.9,0
81.0,0
81.1,1
81.2,0
81.3,0
81.4,0
81.5,0
81.6,0
81.7,0
81.8,0
81.9,1
82.0,0
82.1,0
82.2,0
82.3,0
82.4,0
82.5,0
82.6,0
82.7,0
82.8,0
82.9,0
83.0,0
83.1,0
83.2,0
83.3,0
83.4,0
83.5,0
83.6,0
83.7,0
83.8,0
83.9,0
84.0,0
84.1,0
84.2,0
84.3,0
84.4,0
84.5,0
84.6,0
84.7,0
84.8,0
84.9,0
85.0,0
85.1,0
85.2,0
85.3,0
85.4,0
85.5,0
85.6,0
85.7,0
85.8,0
85.9,0
86.0,0
86.1,0
86.2,0
86.3,0
86.4,0
86.5,0
86.6,0
86.7,0
86.8,0
86.9,0
87.0,0
87.1,1
87.2,0
87.3,0
87.4,0
87.5,0
87.6,0
87.7,0
87.8,0
87.9,0
88.0,0
88.1,0
88.2,0
88.3,0
88.4,0
88.5,0
88.6,0
88.7,0
88.8,0
88.9,0
89.0,0
89.1,0
89.2,0
89.3,0
89.4,0
89.5,0
89.6,0
89.7,0
89.8,0
89.9,0
90.0,0
90.1,0
90.2,0
90.3,0
90.4,0
90.5,0
90.6,0
90.7,0
90.8,1
90.9,0
91.0,0
91.1,0
91.2,0
91.3,0
91.4,0
91.5,0
91.6,0
91.7,0
91.8,0
91.9,0
92.0,0
92.1,0
92.2,0
92.3,0
92.4,0
92.5,0
92.6,0
92.7,0
92.8,0
92.9,1
93.0,0
93.1,0
93.2,0
93.3,0
93.4,0
93.5,0
93.6,0
93.7,0
93.8,0
93.9,0
94.0,0
94.1,0
94.2,0
94.3,0
94.4,0
94.5,0
94.6,0
94.7,0
94.8,0
94.9,0
95.0,0
95.1,0
95.2,0
95.3,0
95.4,0
95.5,1
95.6,0
95.7,0
95.8,0
95.9,0
96.0,0
96.1,0
96.2,0
96.3,0
96.4,0
96.5,0
96.6,0
96.7,0
96.8,0
96.9,0
97.0,0
97.1,0
97.2,0
97.3,0
97.4,0
97.5,0
97.6,0
97.7,0
97.8,0
97.9,0
98.0,0
98.1,0
98.2,0
98.3,0
98.4,0
98.5,0
98.6,0
98.7,0
98.8,0
98.9,0
99.0,0
99.1,0
99.2,0
99.3,0
99.4,0
99.5,0
99.6,0
99.7,0
99.8,0
99.9,0
100.0,11
