,0
3.4,142
3.5,156
3.6,169
3.7,155
3.8,126
3.9,176
4.0,169
4.1,128
4.2,151
4.3,163
4.4,147
4.5,137
4.6,140
4.7,138
4.8,130
4.9,148
5.0,167
5.1,148
5.2,152
5.3,140
5.4,123
5.5,135
5.6,144
5.7,140
5.8,134
5.9,133
6.0,117
6.1,115
6.2,146
6.3,124
6.4,126
6.5,145
6.6,147
6.7,144
6.8,125
6.9,134
7.0,128
7.1,154
7.2,128
7.3,135
7.4,144
7.5,114
7.6,120
7.7,138
7.8,144
7.9,128
8.0,112
8.1,102
8.2,107
8.3,136
8.4,123
8.5,111
8.6,129
8.7,124
8.8,110
8.9,127
9.0,107
9.1,109
9.2,127
9.3,115
9.4,109
9.5,102
9.6,128
9.7,107
9.8,119
9.9,112
10.0,109
10.1,114
10.2,103
10.3,97
10.4,123
10.5,112
10.6,102
10.7,116
10.8,85
10.9,116
11.0,97
11.1,88
11.2,91
11.3,106
11.4,84
11.5,89
11.6,88
11.7,89
11.8,80
11.9,87
12.0,102
12.1,85
12.2,89
12.3,96
12.4,97
12.5,96
12.6,76
12.7,75
12.8,81
12.9,74
13.0,84
13.1,79
13.2,90
13.3,80
13.4,69
13.5,69
13.6,73
13.7,77
13.8,85
13.9,85
14.0,74
14.1,78
14.2,60
14.3,74
14.4,81
14.5,78
14.6,83
14.7,68
14.8,66
14.9,62
15.0,64
15.1,64
15.2,57
15.3,65
15.4,80
15.5,58
15.6,81
15.7,69
15.8,59
15.9,67
16.0,59
16.1,48
16.2,60
16.3,56
16.4,51
16.5,43
16.6,56
16.7,55
16.8,65
16.9,44
17.0,56
17.1,54
17.2,53
17.3,44
17.4,55
17.5,45
17.6,49
17.7,47
17.8,50
17.9,39
18.0,35
18.1,45
18.2,41
18.3,46
18.4,49
18.5,39
18.6,49
18.7,49
18.8,38
18.9,41
19.0,50
19.1,36
19.2,29
19.3,30
19.4,39
19.5,32
19.6,39
19.7,41
19.8,30
19.9,32
20.0,35
20.1,34
20.2,45
20.3,38
20.4,30
20.5,27
20.6,33
20.7,28
20.8,22
20.9,32
21.0,24
21.1,22
21.2,31
21.3,21
21.4,24
21.5,37
21.6,25
21.7,23
21.8,28
21.9,24
22.0,26
22.1,22
22.2,19
22.3,19
22.4,27
22.5,23
22.6,24
22.7,19
22.8,23
22.9,9
23.0,16
23.1,16
23.2,18
23.3,23
23.4,24
23.5,21
23.6,13
23.7,23
23.8,12
23.9,26
24.0,9
24.1,29
24.2,20
24.3,14
24.4,20
24.5,18
24.6,18
24.7,13
24.8,12
24.9,20
25.0,15
25.1,20
25.2,10
25.3,12
25.4,7
25.5,6
25.6,10
25.7,11
25.8,14
25.9,11
26.0,16
26.1,19
26.2,11
26.3,6
26.4,10
26.5,12
26.6,8
26.7,11
26.8,7
26.9,13
27.0,17
27.1,6
27.2,8
27.3,10
27.4,7
27.5,7
27.6,4
27.7,5
27.8,7
27.9,3
28.0,4
28.1,3
28.2,7
28.3,4
28.4,9
28.5,11
28.6,9
28.7,9
28.8,6
28.9,5
29.0,5
29.1,3
29.2,4
29.3,4
29.4,4
29.5,1
29.6,8
29.7,6
29.8,4
29.9,5
30.0,5
30.1,2
30.2,5
30.3,6
30.4,3
30.5,2
30.6,5
30.7,2
30.8,4
30.9,4
31.0,1
31.1,2
31.2,3
31.3,4
31.4,1
31.5,1
31.6,2
31.7,2
31.8,1
31.9,3
32.0,1
32.1,1
32.2,2
32.3,4
32.4,4
32.5,1
32.6,3
32.7,0
32.8,2
32.9,4
33.0,4
33.1,0
33.2,5
33.3,2
33.4,1
33.5,1
33.6,2
33.7,1
33.8,2
33.9,1
34.0,0
34.1,1
34.2,2
34.3,4
34.4,4
34.5,1
34.6,2
34.7,1
34.8,0
34.9,1
35.0,2
35.1,0
35.2,2
35.3,0
35.4,1
35.5,0
35.6,3
35.7,2
35.8,2
35.9,0
36.0,2
36.1,0
36.2,1
36.3,1
36.4,0
36.5,1
36.6,1
36.7,2
36.8,3
36.9,1
37.0,0
37.1,0
37.2,0
37.3,1
37.4,2
37.5,1
37.6,0
37.7,0
37.8,1
37.9,2
38.0,2
38.1,1
38.2,0
38.3,3
38.4,0
38.5,1
38.6,0
38.7,0
38.8,1
38.9,1
39.0,1
39.1,0
39.2,0
39.3,0
39.4,0
39.5,1
39.6,0
39.7,2
39.8,2
39.9,2
40.0,0
40.1,1
40.2,0
40.3,0
40.4,0
40.5,0
40.6,0
40.7,0
40.8,0
40.9,0
41.0,0
41.1,0
41.2,1
41.3,1
41.4,0
41.5,0
41.6,0
41.7,0
41.8,0
41.9,0
42.0,0
42.1,0
42.2,0
42.3,0
42.4,0
42.5,0
42.6,0
42.7,0
42.8,0
42.9,0
43.0,0
43.1,0
43.2,0
43.3,0
43.4,0
43.5,0
43.6,0
43.7,0
43.8,0
43.9,0
44.0,0
44.1,0
44.2,0
44.3,0
44.4,0
44.5,0
44.6,0
44.7,1
44.8,0
44.9,0
45.0,0
45.1,0
45.2,0
45.3,0
45.4,0
45.5,0
45.6,0
45.7,0
45.8,0
45.9,0
46.0,0
46.1,0
46.2,0
46.3,0
46.4,0
46.5,0
46.6,0
46.7,0
46.8,0
46.9,0
47.0,0
47.1,0
47.2,0
47.3,0
47.4,0
47.5,0
47.6,0
47.7,0
47.8,0
47.9,0
48.0,0
48.1,0
48.2,0
48.3,0
48.4,0
48.5,0
48.6,0
48.7,0
48.8,0
48.9,0
49.0,0
49.1,0
49.2,0
49.3,0
49.4,0
49.5,0
49.6,0
49.7,0
49.8,0
49.9,0
50.0,0
50.1,0
50.2,0
50.3,0
50.4,0
50.5,0
50.6,0
50.7,0
50.8,0
50.9,0
51.0,0
51.1,0
51.2,0
51.3,0
51.4,0
51.5,0
51.6,0
51.7,0
51.8,0
51.9,0
52.0,0
52.1,0
52.2,0
52.3,0
52.4,0
52.5,0
52.6,0
52.7,0
52.8,0
52.9,0
53.0,0
53.1,0
53.2,0
53.3,0
53.4,0
53.5,0
53.6,0
53.7,0
53.8,0
53.9,0
54.0,0
54.1,0
54.2,0
54.3,0
54.4,0
54.5,0
54.6,0
54.7,0
54.8,0
54.9,0
55.0,0
55.1,0
55.2,0
55.3,0
55.4,0
55.5,0
55.6,0
55.7,0
55.8,0
55.9,0
56.0,0
56.1,0
56.2,0
56.3,0
56.4,0
56.5,0
56.6,0
56.7,0
56.8,0
56.9,0
57.0,0
57.1,0
57.2,0
57.3,0
57.4,0
57.5,0
57.6,0
57.7,0
57.8,0
57.9,0
58.0,0
58.1,0
58.2,0
58.3,0
58.4,0
58.5,0
58.6,0
58.7,0
58.8,0
58.9,0
59.0,0
59.1,0
59.2,0
59.3,0
59.4,0
59.5,0
59.6,0
59.7,0
59.8,0
59.9,0
60.0,0
60.1,0
60.2,0
60.3,0
60.4,0
60.5,0
60.6,0
60.7,0
60.8,0
60.9,0
61.0,0
61.1,0
61.2,0
61.3,0
61.4,0
61.5,0
61.6,0
61.7,0
61.8,0
61.9,0
62.0,0
62.1,0
62.2,0
62.3,0
62.4,0
62.5,0
62.6,0
62.7,0
62.8,0
62.9,0
63.0,0
63.1,0
63.2,0
63.3,0
63.4,0
63.5,0
63.6,0
63.7,0
63.8,0
63.9,0
64.0,0
64.1,0
64.2,0
64.3,0
64.4,0
64.5,0
64.6,0
64.7,0
64.8,0
64.9,0
65.0,0
