,0
3.4,156
3.5,145
3.6,159
3.7,133
3.8,141
3.9,161
4.0,158
4.1,142
4.2,160
4.3,178
4.4,144
4.5,140
4.6,159
4.7,144
4.8,126
4.9,168
5.0,155
5.1,143
5.2,116
5.3,155
5.4,144
5.5,145
5.6,147
5.7,121
5.8,142
5.9,127
6.0,162
6.1,134
6.2,129
6.3,133
6.4,130
6.5,121
6.6,161
6.7,149
6.8,125
6.9,130
7.0,130
7.1,116
7.2,90
7.3,121
7.4,139
7.5,127
7.6,143
7.7,113
7.8,131
7.9,133
8.0,121
8.1,102
8.2,132
8.3,133
8.4,140
8.5,101
8.6,114
8.7,109
8.8,104
8.9,114
9.0,110
9.1,120
9.2,97
9.3,102
9.4,101
9.5,119
9.6,96
9.7,93
9.8,95
9.9,98
10.0,96
10.1,113
10.2,104
10.3,101
10.4,98
10.5,111
10.6,97
10.7,104
10.8,92
10.9,89
11.0,103
11.1,72
11.2,96
11.3,118
11.4,91
11.5,92
11.6,90
11.7,76
11.8,92
11.9,115
12.0,87
12.1,90
12.2,85
12.3,84
12.4,89
12.5,73
12.6,75
12.7,73
12.8,87
12.9,92
13.0,84
13.1,86
13.2,73
13.3,82
13.4,81
13.5,82
13.6,72
13.7,75
13.8,76
13.9,77
14.0,74
14.1,81
14.2,84
14.3,66
14.4,69
14.5,48
14.6,72
14.7,58
14.8,75
14.9,68
15.0,65
15.1,63
15.2,68
15.3,55
15.4,44
15.5,51
15.6,58
15.7,62
15.8,53
15.9,52
16.0,52
16.1,51
16.2,50
16.3,48
16.4,57
16.5,52
16.6,48
16.7,52
16.8,60
16.9,37
17.0,45
17.1,42
17.2,37
17.3,47
17.4,48
17.5,49
17.6,41
17.7,50
17.8,50
17.9,41
18.0,41
18.1,38
18.2,44
18.3,49
18.4,31
18.5,38
18.6,33
18.7,43
18.8,42
18.9,39
19.0,27
19.1,43
19.2,40
19.3,35
19.4,32
19.5,27
19.6,38
19.7,40
19.8,32
19.9,35
20.0,37
20.1,30
20.2,39
20.3,26
20.4,27
20.5,33
20.6,20
20.7,31
20.8,24
20.9,23
21.0,24
21.1,27
21.2,27
21.3,23
21.4,28
21.5,23
21.6,29
21.7,27
21.8,21
21.9,27
22.0,22
22.1,18
22.2,31
22.3,17
22.4,21
22.5,26
22.6,20
22.7,18
22.8,14
22.9,21
23.0,15
23.1,15
23.2,17
23.3,19
23.4,14
23.5,16
23.6,14
23.7,20
23.8,17
23.9,19
24.0,8
24.1,16
24.2,14
24.3,15
24.4,16
24.5,9
24.6,13
24.7,12
24.8,14
24.9,8
25.0,9
25.1,13
25.2,10
25.3,10
25.4,13
25.5,9
25.6,14
25.7,13
25.8,10
25.9,13
26.0,12
26.1,13
26.2,6
26.3,8
26.4,16
26.5,4
26.6,9
26.7,11
26.8,10
26.9,11
27.0,10
27.1,9
27.2,9
27.3,7
27.4,12
27.5,7
27.6,8
27.7,8
27.8,6
27.9,8
28.0,8
28.1,7
28.2,6
28.3,5
28.4,3
28.5,5
28.6,3
28.7,5
28.8,6
28.9,8
29.0,4
29.1,3
29.2,4
29.3,6
29.4,8
29.5,7
29.6,4
29.7,8
29.8,7
29.9,7
30.0,6
30.1,6
30.2,5
30.3,3
30.4,5
30.5,4
30.6,2
30.7,4
30.8,4
30.9,5
31.0,2
31.1,5
31.2,1
31.3,3
31.4,3
31.5,5
31.6,1
31.7,2
31.8,3
31.9,2
32.0,7
32.1,3
32.2,3
32.3,3
32.4,3
32.5,4
32.6,1
32.7,4
32.8,1
32.9,0
33.0,2
33.1,1
33.2,1
33.3,2
33.4,2
33.5,1
33.6,0
33.7,3
33.8,4
33.9,1
34.0,5
34.1,2
34.2,3
34.3,1
34.4,0
34.5,1
34.6,1
34.7,0
34.8,1
34.9,3
35.0,1
35.1,0
35.2,2
35.3,2
35.4,0
35.5,0
35.6,2
35.7,0
35.8,0
35.9,1
36.0,1
36.1,1
36.2,1
36.3,1
36.4,0
36.5,0
36.6,2
36.7,1
36.8,1
36.9,2
37.0,1
37.1,1
37.2,0
37.3,1
37.4,2
37.5,0
37.6,0
37.7,0
37.8,0
37.9,0
38.0,0
38.1,0
38.2,0
38.3,0
38.4,1
38.5,0
38.6,0
38.7,0
38.8,0
38.9,0
39.0,1
39.1,0
39.2,1
39.3,0
39.4,1
39.5,0
39.6,2
39.7,0
39.8,0
39.9,1
40.0,0
40.1,1
40.2,0
40.3,1
40.4,1
40.5,0
40.6,1
40.7,0
40.8,0
40.9,0
41.0,0
41.1,2
41.2,0
41.3,0
41.4,0
41.5,1
41.6,0
41.7,0
41.8,0
41.9,0
42.0,0
42.1,0
42.2,1
42.3,0
42.4,0
42.5,0
42.6,0
42.7,0
42.8,1
42.9,1
43.0,0
43.1,0
43.2,1
43.3,0
43.4,0
43.5,0
43.6,0
43.7,0
43.8,0
43.9,0
44.0,1
44.1,0
44.2,1
44.3,0
44.4,0
44.5,0
44.6,0
44.7,0
44.8,0
44.9,0
45.0,0
45.1,0
45.2,0
45.3,0
45.4,0
45.5,0
45.6,0
45.7,0
45.8,0
45.9,0
46.0,0
46.1,0
46.2,0
46.3,0
46.4,0
46.5,0
46.6,0
46.7,0
46.8,0
46.9,0
47.0,0
47.1,0
47.2,0
47.3,0
47.4,0
47.5,0
47.6,0
47.7,0
47.8,0
47.9,0
48.0,1
48.1,0
48.2,0
48.3,0
48.4,0
48.5,1
48.6,0
48.7,0
48.8,0
48.9,0
49.0,0
49.1,0
49.2,0
49.3,0
49.4,0
49.5,0
49.6,0
49.7,0
49.8,0
49.9,0
50.0,0
50.1,0
50.2,0
50.3,0
50.4,0
50.5,0
50.6,0
50.7,0
50.8,0
50.9,0
51.0,0
51.1,0
51.2,0
51.3,0
51.4,0
51.5,0
51.6,0
51.7,0
51.8,0
51.9,0
52.0,0
52.1,0
52.2,0
52.3,0
52.4,0
52.5,0
52.6,0
52.7,0
52.8,0
52.9,0
53.0,0
53.1,0
53.2,0
53.3,0
53.4,0
53.5,0
53.6,0
53.7,0
53.8,0
53.9,0
54.0,0
54.1,0
54.2,0
54.3,0
54.4,0
54.5,0
54.6,0
54.7,0
54.8,0
54.9,0
55.0,0
55.1,0
55.2,0
55.3,0
55.4,0
55.5,0
55.6,0
55.7,0
55.8,0
55.9,0
56.0,0
56.1,0
56.2,0
56.3,0
56.4,0
56.5,0
56.6,0
56.7,0
56.8,0
56.9,0
57.0,0
57.1,0
57.2,0
57.3,0
57.4,0
57.5,0
57.6,0
57.7,0
57.8,0
57.9,0
58.0,0
58.1,0
58.2,0
58.3,0
58.4,0
58.5,0
58.6,0
58.7,0
58.8,0
58.9,0
59.0,0
59.1,0
59.2,0
59.3,0
59.4,0
59.5,0
59.6,0
59.7,0
59.8,0
59.9,0
60.0,0
60.1,0
60.2,0
60.3,0
60.4,0
60.5,0
60.6,0
60.7,0
60.8,0
60.9,0
61.0,0
61.1,0
61.2,0
61.3,0
61.4,0
61.5,0
61.6,0
61.7,0
61.8,0
61.9,0
62.0,0
62.1,0
62.2,0
62.3,0
62.4,0
62.5,0
62.6,0
62.7,0
62.8,0
62.9,0
63.0,0
63.1,0
63.2,0
63.3,0
63.4,0
63.5,0
63.6,0
63.7,0
63.8,0
63.9,0
64.0,0
64.1,0
64.2,0
64.3,0
64.4,0
64.5,0
64.6,0
64.7,0
64.8,0
64.9,0
65.0,0
