,0
0.0,1011
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
1.0,0
1.1,0
1.2,0
1.3,1
1.4,0
1.5,0
1.6,1
1.7,2
1.8,1
1.9,1
2.0,1
2.1,2
2.2,5
2.3,7
2.4,7
2.5,9
2.6,9
2.7,6
2.8,11
2.9,9
3.0,7
3.1,13
3.2,14
3.3,10
3.4,9
3.5,12
3.6,10
3.7,20
3.8,14
3.9,19
4.0,17
4.1,17
4.2,15
4.3,12
4.4,15
4.5,24
4.6,18
4.7,14
4.8,22
4.9,20
5.0,22
5.1,24
5.2,25
5.3,32
5.4,41
5.5,18
5.6,24
5.7,31
5.8,38
5.9,27
6.0,21
6.1,26
6.2,37
6.3,25
6.4,26
6.5,35
6.6,43
6.7,35
6.8,36
6.9,36
7.0,33
7.1,40
7.2,42
7.3,37
7.4,37
7.5,58
7.6,45
7.7,43
7.8,61
7.9,56
8.0,66
8.1,65
8.2,55
8.3,38
8.4,64
8.5,45
8.6,59
8.7,47
8.8,54
8.9,57
9.0,62
9.1,52
9.2,61
9.3,68
9.4,54
9.5,71
9.6,69
9.7,72
9.8,72
9.9,74
10.0,65
10.1,69
10.2,62
10.3,91
10.4,81
10.5,76
10.6,88
10.7,85
10.8,87
10.9,70
11.0,82
11.1,64
11.2,106
11.3,84
11.4,91
11.5,82
11.6,103
11.7,86
11.8,102
11.9,84
12.0,85
12.1,93
12.2,109
12.3,99
12.4,91
12.5,95
12.6,99
12.7,97
12.8,95
12.9,92
13.0,100
13.1,102
13.2,95
13.3,119
13.4,100
13.5,110
13.6,111
13.7,103
13.8,117
13.9,118
14.0,103
14.1,121
14.2,118
14.3,120
14.4,122
14.5,144
14.6,117
14.7,133
14.8,131
14.9,128
15.0,143
15.1,120
15.2,139
15.3,123
15.4,119
15.5,137
15.6,114
15.7,132
15.8,130
15.9,137
16.0,141
16.1,126
16.2,108
16.3,126
16.4,122
16.5,112
16.6,151
16.7,130
16.8,127
16.9,127
17.0,131
17.1,108
17.2,156
17.3,136
17.4,124
17.5,143
17.6,174
17.7,138
17.8,114
17.9,112
18.0,131
18.1,116
18.2,128
18.3,121
18.4,135
18.5,152
18.6,153
18.7,156
18.8,139
18.9,139
19.0,118
19.1,132
19.2,131
19.3,120
19.4,119
19.5,139
19.6,138
19.7,116
19.8,123
19.9,142
20.0,122
20.1,135
20.2,122
20.3,118
20.4,130
20.5,143
20.6,122
20.7,120
20.8,122
20.9,118
21.0,114
21.1,108
21.2,120
21.3,117
21.4,122
21.5,108
21.6,136
21.7,115
21.8,123
21.9,121
22.0,127
22.1,124
22.2,119
22.3,125
22.4,113
22.5,104
22.6,121
22.7,125
22.8,103
22.9,108
23.0,120
23.1,106
23.2,108
23.3,113
23.4,104
23.5,122
23.6,104
23.7,88
23.8,91
23.9,120
24.0,94
24.1,87
24.2,94
24.3,89
24.4,91
24.5,79
24.6,96
24.7,81
24.8,89
24.9,65
25.0,92
25.1,105
25.2,88
25.3,88
25.4,67
25.5,81
25.6,102
25.7,85
25.8,87
25.9,77
26.0,80
26.1,91
26.2,76
26.3,81
26.4,79
26.5,82
26.6,70
26.7,66
26.8,71
26.9,82
27.0,79
27.1,79
27.2,68
27.3,64
27.4,76
27.5,69
27.6,68
27.7,64
27.8,67
27.9,67
28.0,63
28.1,57
28.2,77
28.3,48
28.4,52
28.5,69
28.6,63
28.7,53
28.8,50
28.9,60
29.0,34
29.1,52
29.2,46
29.3,58
29.4,57
29.5,56
29.6,50
29.7,50
29.8,49
29.9,29
30.0,37
30.1,43
30.2,46
30.3,45
30.4,47
30.5,48
30.6,46
30.7,45
30.8,30
30.9,43
31.0,40
31.1,38
31.2,33
31.3,45
31.4,35
31.5,46
31.6,38
31.7,49
31.8,43
31.9,28
32.0,26
32.1,39
32.2,38
32.3,43
32.4,25
32.5,36
32.6,26
32.7,34
32.8,40
32.9,26
33.0,24
33.1,27
33.2,22
33.3,29
33.4,27
33.5,14
33.6,22
33.7,18
33.8,20
33.9,24
34.0,25
34.1,21
34.2,22
34.3,26
34.4,17
34.5,21
34.6,22
34.7,23
34.8,16
34.9,14
35.0,19
35.1,17
35.2,13
35.3,19
35.4,14
35.5,23
35.6,16
35.7,11
35.8,7
35.9,15
36.0,9
36.1,18
36.2,8
36.3,9
36.4,10
36.5,12
36.6,9
36.7,18
36.8,14
36.9,8
37.0,11
37.1,6
37.2,14
37.3,10
37.4,11
37.5,11
37.6,9
37.7,6
37.8,11
37.9,6
38.0,9
38.1,11
38.2,12
38.3,10
38.4,2
38.5,12
38.6,7
38.7,8
38.8,5
38.9,6
39.0,9
39.1,5
39.2,11
39.3,5
39.4,7
39.5,4
39.6,8
39.7,1
39.8,4
39.9,5
40.0,4
40.1,6
40.2,4
40.3,3
40.4,12
40.5,3
40.6,4
40.7,7
40.8,3
40.9,5
41.0,8
41.1,6
41.2,7
41.3,0
41.4,5
41.5,1
41.6,6
41.7,2
41.8,1
41.9,6
42.0,6
42.1,4
42.2,5
42.3,3
42.4,5
42.5,4
42.6,6
42.7,5
42.8,3
42.9,9
43.0,7
43.1,5
43.2,4
43.3,1
43.4,4
43.5,5
43.6,5
43.7,2
43.8,8
43.9,1
44.0,2
44.1,4
44.2,1
44.3,3
44.4,2
44.5,2
44.6,5
44.7,1
44.8,5
44.9,3
45.0,4
45.1,6
45.2,4
45.3,2
45.4,0
45.5,4
45.6,3
45.7,6
45.8,4
45.9,1
46.0,5
46.1,1
46.2,4
46.3,3
46.4,6
46.5,2
46.6,2
46.7,6
46.8,2
46.9,4
47.0,4
47.1,4
47.2,3
