,0
3.4,148
3.5,165
3.6,155
3.7,169
3.8,140
3.9,159
4.0,158
4.1,176
4.2,152
4.3,174
4.4,151
4.5,168
4.6,161
4.7,155
4.8,134
4.9,160
5.0,173
5.1,155
5.2,159
5.3,182
5.4,168
5.5,163
5.6,181
5.7,155
5.8,150
5.9,169
6.0,178
6.1,148
6.2,157
6.3,153
6.4,178
6.5,138
6.6,171
6.7,156
6.8,134
6.9,155
7.0,137
7.1,150
7.2,163
7.3,132
7.4,130
7.5,136
7.6,135
7.7,142
7.8,132
7.9,136
8.0,135
8.1,134
8.2,113
8.3,141
8.4,135
8.5,123
8.6,157
8.7,134
8.8,126
8.9,133
9.0,132
9.1,142
9.2,108
9.3,130
9.4,118
9.5,129
9.6,123
9.7,116
9.8,138
9.9,113
10.0,117
10.1,108
10.2,110
10.3,121
10.4,101
10.5,100
10.6,133
10.7,114
10.8,115
10.9,105
11.0,112
11.1,107
11.2,84
11.3,87
11.4,98
11.5,99
11.6,115
11.7,93
11.8,103
11.9,108
12.0,99
12.1,101
12.2,114
12.3,93
12.4,98
12.5,85
12.6,78
12.7,89
12.8,100
12.9,101
13.0,88
13.1,84
13.2,72
13.3,79
13.4,82
13.5,81
13.6,84
13.7,70
13.8,88
13.9,77
14.0,71
14.1,66
14.2,68
14.3,74
14.4,65
14.5,76
14.6,84
14.7,94
14.8,66
14.9,66
15.0,77
15.1,74
15.2,85
15.3,76
15.4,62
15.5,62
15.6,54
15.7,56
15.8,50
15.9,68
16.0,60
16.1,55
16.2,56
16.3,66
16.4,60
16.5,51
16.6,61
16.7,64
16.8,47
16.9,55
17.0,50
17.1,55
17.2,49
17.3,45
17.4,46
17.5,43
17.6,42
17.7,40
17.8,62
17.9,41
18.0,39
18.1,47
18.2,31
18.3,34
18.4,41
18.5,35
18.6,39
18.7,35
18.8,39
18.9,43
19.0,39
19.1,26
19.2,28
19.3,39
19.4,45
19.5,33
19.6,32
19.7,25
19.8,29
19.9,37
20.0,38
20.1,32
20.2,37
20.3,35
20.4,26
20.5,29
20.6,35
20.7,25
20.8,29
20.9,24
21.0,32
21.1,33
21.2,29
21.3,28
21.4,29
21.5,16
21.6,31
21.7,23
21.8,26
21.9,16
22.0,16
22.1,23
22.2,20
22.3,28
22.4,24
22.5,22
22.6,19
22.7,17
22.8,19
22.9,27
23.0,17
23.1,17
23.2,19
23.3,18
23.4,21
23.5,21
23.6,16
23.7,15
23.8,19
23.9,20
24.0,11
24.1,16
24.2,21
24.3,13
24.4,13
24.5,10
24.6,15
24.7,17
24.8,16
24.9,9
25.0,9
25.1,11
25.2,11
25.3,7
25.4,13
25.5,9
25.6,9
25.7,8
25.8,7
25.9,10
26.0,8
26.1,8
26.2,10
26.3,6
26.4,15
26.5,10
26.6,12
26.7,13
26.8,8
26.9,9
27.0,7
27.1,4
27.2,14
27.3,6
27.4,5
27.5,4
27.6,7
27.7,3
27.8,14
27.9,9
28.0,9
28.1,8
28.2,9
28.3,7
28.4,3
28.5,5
28.6,8
28.7,3
28.8,4
28.9,6
29.0,2
29.1,7
29.2,5
29.3,2
29.4,4
29.5,6
29.6,1
29.7,3
29.8,1
29.9,8
30.0,1
30.1,2
30.2,9
30.3,6
30.4,4
30.5,0
30.6,5
30.7,2
30.8,3
30.9,2
31.0,8
31.1,1
31.2,3
31.3,0
31.4,3
31.5,4
31.6,3
31.7,2
31.8,3
31.9,1
32.0,3
32.1,1
32.2,4
32.3,6
32.4,6
32.5,2
32.6,3
32.7,0
32.8,2
32.9,4
33.0,4
33.1,1
33.2,2
33.3,3
33.4,2
33.5,0
33.6,1
33.7,4
33.8,3
33.9,1
34.0,3
34.1,3
34.2,2
34.3,1
34.4,2
34.5,1
34.6,2
34.7,0
34.8,1
34.9,3
35.0,0
35.1,2
35.2,1
35.3,0
35.4,0
35.5,0
35.6,0
35.7,1
35.8,1
35.9,3
36.0,0
36.1,0
36.2,0
36.3,4
36.4,1
36.5,0
36.6,2
36.7,0
36.8,1
36.9,1
37.0,0
37.1,2
37.2,0
37.3,1
37.4,0
37.5,0
37.6,2
37.7,1
37.8,1
37.9,1
38.0,0
38.1,0
38.2,0
38.3,0
38.4,0
38.5,1
38.6,0
38.7,0
38.8,1
38.9,0
39.0,0
39.1,2
39.2,1
39.3,0
39.4,1
39.5,1
39.6,0
39.7,0
39.8,1
39.9,0
40.0,0
40.1,0
40.2,1
40.3,0
40.4,0
40.5,0
40.6,0
40.7,1
40.8,0
40.9,1
41.0,1
41.1,0
41.2,0
41.3,0
41.4,1
41.5,0
41.6,1
41.7,0
41.8,0
41.9,0
42.0,1
42.1,0
42.2,0
42.3,0
42.4,0
42.5,1
42.6,1
42.7,1
42.8,0
42.9,0
43.0,0
43.1,1
43.2,0
43.3,0
43.4,0
43.5,0
43.6,0
43.7,0
43.8,0
43.9,0
44.0,0
44.1,0
44.2,0
44.3,0
44.4,0
44.5,0
44.6,0
44.7,0
44.8,0
44.9,0
45.0,0
45.1,0
45.2,0
45.3,0
45.4,0
45.5,0
45.6,0
45.7,0
45.8,0
45.9,0
46.0,0
46.1,0
46.2,0
46.3,0
46.4,0
46.5,0
46.6,0
46.7,0
46.8,0
46.9,0
47.0,0
47.1,0
47.2,0
47.3,0
47.4,0
47.5,0
47.6,0
47.7,0
47.8,0
47.9,1
48.0,0
48.1,0
48.2,0
48.3,0
48.4,0
48.5,0
48.6,0
48.7,0
48.8,0
48.9,0
49.0,0
49.1,0
49.2,1
49.3,0
49.4,0
49.5,0
49.6,0
49.7,0
49.8,0
49.9,0
50.0,0
50.1,0
50.2,0
50.3,0
50.4,0
50.5,0
50.6,0
50.7,0
50.8,0
50.9,0
51.0,0
51.1,0
51.2,0
51.3,0
51.4,0
51.5,0
51.6,0
51.7,0
51.8,0
51.9,0
52.0,0
52.1,0
52.2,0
52.3,0
52.4,0
52.5,0
52.6,0
52.7,0
52.8,0
52.9,0
53.0,0
53.1,0
53.2,0
53.3,0
53.4,0
53.5,0
53.6,0
53.7,0
53.8,0
53.9,1
54.0,0
54.1,0
54.2,0
54.3,0
54.4,0
54.5,0
54.6,0
54.7,0
54.8,0
54.9,0
55.0,0
55.1,0
55.2,0
55.3,0
55.4,0
55.5,0
55.6,0
55.7,0
55.8,0
55.9,0
56.0,0
56.1,0
56.2,0
56.3,0
56.4,0
56.5,0
56.6,0
56.7,0
56.8,0
56.9,0
57.0,0
57.1,0
57.2,0
57.3,0
57.4,0
57.5,0
57.6,0
57.7,0
57.8,0
57.9,0
58.0,0
58.1,0
58.2,0
58.3,0
58.4,0
58.5,0
58.6,0
58.7,0
58.8,0
58.9,0
59.0,0
59.1,0
59.2,0
59.3,0
59.4,0
59.5,0
59.6,0
59.7,0
59.8,0
59.9,0
60.0,0
60.1,0
60.2,0
60.3,0
60.4,0
60.5,0
60.6,0
60.7,0
60.8,0
60.9,0
61.0,0
61.1,0
61.2,0
61.3,0
61.4,0
61.5,0
61.6,0
61.7,0
61.8,0
61.9,0
62.0,0
62.1,0
62.2,0
62.3,0
62.4,0
62.5,0
62.6,0
62.7,0
62.8,0
62.9,0
63.0,0
63.1,0
63.2,0
63.3,0
63.4,0
63.5,0
63.6,0
63.7,0
63.8,0
63.9,0
64.0,0
64.1,0
64.2,0
64.3,0
64.4,0
64.5,0
64.6,0
64.7,0
64.8,0
64.9,0
65.0,0
