,0
3.4,171
3.5,155
3.6,182
3.7,185
3.8,140
3.9,172
4.0,189
4.1,140
4.2,158
4.3,208
4.4,180
4.5,149
4.6,168
4.7,169
4.8,150
4.9,178
5.0,142
5.1,163
5.2,131
5.3,176
5.4,150
5.5,150
5.6,174
5.7,142
5.8,151
5.9,164
6.0,149
6.1,154
6.2,144
6.3,179
6.4,163
6.5,165
6.6,156
6.7,133
6.8,138
6.9,165
7.0,143
7.1,144
7.2,133
7.3,160
7.4,143
7.5,142
7.6,147
7.7,123
7.8,139
7.9,140
8.0,128
8.1,148
8.2,144
8.3,152
8.4,142
8.5,109
8.6,142
8.7,140
8.8,106
8.9,148
9.0,130
9.1,105
9.2,128
9.3,119
9.4,117
9.5,110
9.6,107
9.7,113
9.8,121
9.9,111
10.0,117
10.1,128
10.2,94
10.3,107
10.4,120
10.5,95
10.6,107
10.7,123
10.8,105
10.9,115
11.0,130
11.1,103
11.2,98
11.3,103
11.4,83
11.5,105
11.6,111
11.7,108
11.8,89
11.9,99
12.0,100
12.1,83
12.2,83
12.3,85
12.4,102
12.5,89
12.6,80
12.7,94
12.8,94
12.9,88
13.0,82
13.1,76
13.2,70
13.3,86
13.4,84
13.5,83
13.6,101
13.7,83
13.8,78
13.9,86
14.0,76
14.1,78
14.2,72
14.3,71
14.4,78
14.5,78
14.6,75
14.7,71
14.8,65
14.9,69
15.0,75
15.1,61
15.2,66
15.3,67
15.4,78
15.5,50
15.6,74
15.7,62
15.8,64
15.9,69
16.0,63
16.1,64
16.2,58
16.3,54
16.4,61
16.5,52
16.6,46
16.7,46
16.8,62
16.9,61
17.0,56
17.1,50
17.2,55
17.3,48
17.4,46
17.5,43
17.6,49
17.7,40
17.8,41
17.9,25
18.0,45
18.1,32
18.2,44
18.3,39
18.4,38
18.5,38
18.6,46
18.7,37
18.8,43
18.9,28
19.0,45
19.1,34
19.2,44
19.3,35
19.4,30
19.5,38
19.6,38
19.7,41
19.8,31
19.9,41
20.0,30
20.1,29
20.2,33
20.3,33
20.4,26
20.5,29
20.6,29
20.7,29
20.8,30
20.9,31
21.0,37
21.1,28
21.2,32
21.3,20
21.4,30
21.5,21
21.6,28
21.7,25
21.8,21
21.9,20
22.0,22
22.1,24
22.2,19
22.3,21
22.4,23
22.5,20
22.6,22
22.7,27
22.8,21
22.9,15
23.0,28
23.1,27
23.2,24
23.3,18
23.4,19
23.5,16
23.6,12
23.7,12
23.8,21
23.9,16
24.0,26
24.1,12
24.2,12
24.3,21
24.4,27
24.5,22
24.6,18
24.7,15
24.8,10
24.9,25
25.0,16
25.1,7
25.2,22
25.3,10
25.4,11
25.5,11
25.6,8
25.7,13
25.8,18
25.9,14
26.0,14
26.1,10
26.2,11
26.3,16
26.4,13
26.5,20
26.6,16
26.7,10
26.8,9
26.9,6
27.0,7
27.1,17
27.2,9
27.3,7
27.4,9
27.5,6
27.6,15
27.7,6
27.8,8
27.9,14
28.0,8
28.1,9
28.2,11
28.3,8
28.4,10
28.5,5
28.6,11
28.7,7
28.8,7
28.9,8
29.0,8
29.1,6
29.2,6
29.3,5
29.4,4
29.5,7
29.6,3
29.7,2
29.8,8
29.9,9
30.0,7
30.1,6
30.2,9
30.3,7
30.4,6
30.5,2
30.6,3
30.7,4
30.8,8
30.9,7
31.0,4
31.1,3
31.2,2
31.3,4
31.4,6
31.5,6
31.6,3
31.7,9
31.8,5
31.9,5
32.0,7
32.1,5
32.2,2
32.3,4
32.4,4
32.5,2
32.6,4
32.7,5
32.8,4
32.9,4
33.0,3
33.1,2
33.2,2
33.3,3
33.4,2
33.5,1
33.6,4
33.7,4
33.8,0
33.9,2
34.0,1
34.1,0
34.2,3
34.3,5
34.4,4
34.5,4
34.6,0
34.7,0
34.8,2
34.9,2
35.0,2
35.1,1
35.2,1
35.3,2
35.4,1
35.5,0
35.6,0
35.7,1
35.8,1
35.9,3
36.0,1
36.1,0
36.2,3
36.3,2
36.4,1
36.5,0
36.6,1
36.7,1
36.8,1
36.9,0
37.0,1
37.1,1
37.2,2
37.3,3
37.4,2
37.5,3
37.6,0
37.7,1
37.8,1
37.9,0
38.0,2
38.1,0
38.2,1
38.3,1
38.4,0
38.5,1
38.6,1
38.7,0
38.8,0
38.9,2
39.0,2
39.1,0
39.2,0
39.3,2
39.4,0
39.5,1
39.6,1
39.7,1
39.8,0
39.9,2
40.0,1
40.1,1
40.2,0
40.3,0
40.4,1
40.5,0
40.6,0
40.7,0
40.8,0
40.9,0
41.0,2
41.1,0
41.2,0
41.3,2
41.4,1
41.5,0
41.6,0
41.7,0
41.8,0
41.9,0
42.0,0
42.1,0
42.2,0
42.3,0
42.4,1
42.5,1
42.6,0
42.7,2
42.8,0
42.9,0
43.0,0
43.1,0
43.2,2
43.3,0
43.4,0
43.5,0
43.6,1
43.7,0
43.8,0
43.9,0
44.0,0
44.1,0
44.2,2
44.3,0
44.4,0
44.5,0
44.6,0
44.7,0
44.8,0
44.9,0
45.0,0
45.1,0
45.2,0
45.3,0
45.4,0
45.5,0
45.6,1
45.7,0
45.8,0
45.9,0
46.0,0
46.1,0
46.2,1
46.3,0
46.4,0
46.5,0
46.6,0
46.7,0
46.8,0
46.9,1
47.0,0
47.1,0
47.2,0
47.3,0
47.4,0
47.5,0
47.6,0
47.7,0
47.8,0
47.9,0
48.0,0
48.1,0
48.2,0
48.3,0
48.4,0
48.5,0
48.6,1
48.7,1
48.8,0
48.9,0
49.0,0
49.1,0
49.2,0
49.3,0
49.4,0
49.5,0
49.6,0
49.7,0
49.8,0
49.9,0
50.0,0
50.1,0
50.2,0
50.3,0
50.4,0
50.5,0
50.6,0
50.7,0
50.8,0
50.9,0
51.0,0
51.1,0
51.2,0
51.3,0
51.4,0
51.5,1
51.6,0
51.7,0
51.8,0
51.9,0
52.0,0
52.1,0
52.2,0
52.3,0
52.4,0
52.5,0
52.6,0
52.7,0
52.8,0
52.9,0
53.0,0
53.1,0
53.2,0
53.3,0
53.4,0
53.5,0
53.6,0
53.7,0
53.8,0
53.9,0
54.0,0
54.1,0
54.2,0
54.3,0
54.4,0
54.5,1
54.6,0
54.7,0
54.8,0
54.9,0
55.0,0
55.1,0
55.2,0
55.3,0
55.4,0
55.5,0
55.6,0
55.7,0
55.8,0
55.9,0
56.0,0
56.1,0
56.2,0
56.3,0
56.4,0
56.5,0
56.6,0
56.7,0
56.8,0
56.9,0
57.0,0
57.1,0
57.2,0
57.3,0
57.4,0
57.5,0
57.6,0
57.7,0
57.8,0
57.9,0
58.0,0
58.1,0
58.2,0
58.3,0
58.4,0
58.5,0
58.6,0
58.7,0
58.8,0
58.9,0
59.0,0
59.1,0
59.2,0
59.3,0
59.4,0
59.5,0
59.6,0
59.7,0
59.8,0
59.9,0
60.0,0
60.1,0
60.2,0
60.3,0
60.4,0
60.5,0
60.6,0
60.7,0
60.8,0
60.9,0
61.0,0
61.1,0
61.2,0
61.3,0
61.4,0
61.5,0
61.6,0
61.7,0
61.8,0
61.9,0
62.0,0
62.1,0
62.2,0
62.3,0
62.4,0
62.5,0
62.6,0
62.7,0
62.8,0
62.9,0
63.0,0
63.1,0
63.2,0
63.3,0
63.4,0
63.5,0
63.6,0
63.7,0
63.8,0
63.9,0
64.0,0
64.1,0
64.2,0
64.3,0
64.4,0
64.5,0
64.6,0
64.7,0
64.8,0
64.9,0
65.0,0
