,0
3.4,111
3.5,151
3.6,155
3.7,122
3.8,138
3.9,145
4.0,160
4.1,127
4.2,120
4.3,147
4.4,117
4.5,144
4.6,123
4.7,131
4.8,134
4.9,137
5.0,145
5.1,124
5.2,114
5.3,136
5.4,117
5.5,118
5.6,138
5.7,125
5.8,134
5.9,132
6.0,125
6.1,107
6.2,133
6.3,132
6.4,89
6.5,122
6.6,144
6.7,121
6.8,123
6.9,111
7.0,112
7.1,108
7.2,121
7.3,123
7.4,110
7.5,101
7.6,109
7.7,98
7.8,98
7.9,126
8.0,103
8.1,108
8.2,90
8.3,96
8.4,104
8.5,97
8.6,113
8.7,93
8.8,98
8.9,103
9.0,99
9.1,94
9.2,88
9.3,102
9.4,84
9.5,90
9.6,106
9.7,84
9.8,86
9.9,92
10.0,76
10.1,86
10.2,84
10.3,90
10.4,88
10.5,84
10.6,88
10.7,84
10.8,80
10.9,75
11.0,98
11.1,81
11.2,81
11.3,87
11.4,71
11.5,67
11.6,74
11.7,63
11.8,67
11.9,83
12.0,81
12.1,61
12.2,81
12.3,62
12.4,74
12.5,64
12.6,70
12.7,70
12.8,66
12.9,76
13.0,69
13.1,60
13.2,58
13.3,81
13.4,60
13.5,50
13.6,60
13.7,72
13.8,72
13.9,58
14.0,64
14.1,54
14.2,49
14.3,58
14.4,57
14.5,57
14.6,57
14.7,40
14.8,62
14.9,49
15.0,69
15.1,43
15.2,53
15.3,40
15.4,41
15.5,38
15.6,41
15.7,43
15.8,52
15.9,35
16.0,39
16.1,61
16.2,34
16.3,45
16.4,46
16.5,46
16.6,38
16.7,34
16.8,44
16.9,34
17.0,31
17.1,46
17.2,32
17.3,43
17.4,36
17.5,34
17.6,34
17.7,43
17.8,35
17.9,30
18.0,26
18.1,31
18.2,37
18.3,34
18.4,56
18.5,30
18.6,21
18.7,19
18.8,37
18.9,23
19.0,26
19.1,24
19.2,32
19.3,29
19.4,19
19.5,23
19.6,20
19.7,29
19.8,27
19.9,25
20.0,29
20.1,22
20.2,20
20.3,35
20.4,21
20.5,16
20.6,11
20.7,17
20.8,24
20.9,20
21.0,28
21.1,23
21.2,26
21.3,17
21.4,29
21.5,18
21.6,16
21.7,14
21.8,18
21.9,12
22.0,18
22.1,9
22.2,16
22.3,28
22.4,17
22.5,25
22.6,12
22.7,9
22.8,21
22.9,21
23.0,12
23.1,13
23.2,12
23.3,12
23.4,11
23.5,10
23.6,15
23.7,10
23.8,10
23.9,15
24.0,10
24.1,13
24.2,10
24.3,7
24.4,9
24.5,12
24.6,8
24.7,10
24.8,6
24.9,6
25.0,8
25.1,12
25.2,10
25.3,11
25.4,4
25.5,13
25.6,7
25.7,4
25.8,9
25.9,3
26.0,10
26.1,8
26.2,9
26.3,11
26.4,9
26.5,3
26.6,4
26.7,8
26.8,10
26.9,11
27.0,6
27.1,6
27.2,4
27.3,4
27.4,8
27.5,7
27.6,7
27.7,1
27.8,5
27.9,3
28.0,4
28.1,3
28.2,5
28.3,2
28.4,3
28.5,3
28.6,3
28.7,5
28.8,4
28.9,8
29.0,10
29.1,0
29.2,1
29.3,3
29.4,0
29.5,6
29.6,6
29.7,6
29.8,2
29.9,4
30.0,3
30.1,3
30.2,6
30.3,0
30.4,0
30.5,1
30.6,4
30.7,0
30.8,0
30.9,0
31.0,0
31.1,5
31.2,2
31.3,0
31.4,3
31.5,2
31.6,3
31.7,0
31.8,1
31.9,4
32.0,2
32.1,1
32.2,1
32.3,0
32.4,0
32.5,1
32.6,3
32.7,1
32.8,1
32.9,2
33.0,1
33.1,2
33.2,2
33.3,0
33.4,0
33.5,0
33.6,1
33.7,1
33.8,3
33.9,0
34.0,2
34.1,1
34.2,0
34.3,2
34.4,0
34.5,0
34.6,1
34.7,0
34.8,0
34.9,0
35.0,0
35.1,0
35.2,0
35.3,0
35.4,0
35.5,1
35.6,1
35.7,0
35.8,0
35.9,0
36.0,1
36.1,1
36.2,0
36.3,2
36.4,2
36.5,0
36.6,0
36.7,0
36.8,0
36.9,1
37.0,0
37.1,0
37.2,1
37.3,1
37.4,0
37.5,0
37.6,0
37.7,1
37.8,0
37.9,2
38.0,1
38.1,0
38.2,0
38.3,0
38.4,0
38.5,0
38.6,0
38.7,0
38.8,0
38.9,0
39.0,0
39.1,0
39.2,0
39.3,0
39.4,0
39.5,0
39.6,0
39.7,0
39.8,0
39.9,0
40.0,1
40.1,0
40.2,0
40.3,0
40.4,0
40.5,0
40.6,1
40.7,0
40.8,0
40.9,0
41.0,1
41.1,0
41.2,0
41.3,1
41.4,0
41.5,0
41.6,0
41.7,0
41.8,0
41.9,0
42.0,0
42.1,1
42.2,0
42.3,0
42.4,0
42.5,0
42.6,0
42.7,0
42.8,0
42.9,0
43.0,0
43.1,0
43.2,0
43.3,0
43.4,0
43.5,0
43.6,0
43.7,0
43.8,0
43.9,0
44.0,0
44.1,0
44.2,0
44.3,0
44.4,0
44.5,0
44.6,0
44.7,0
44.8,0
44.9,0
45.0,0
45.1,0
45.2,0
45.3,0
45.4,0
45.5,0
45.6,0
45.7,0
45.8,0
45.9,0
46.0,0
46.1,1
46.2,0
46.3,0
46.4,0
46.5,0
46.6,0
46.7,0
46.8,0
46.9,0
47.0,0
47.1,0
47.2,0
47.3,0
47.4,0
47.5,0
47.6,0
47.7,0
47.8,0
47.9,0
48.0,0
48.1,0
48.2,0
48.3,0
48.4,0
48.5,0
48.6,0
48.7,0
48.8,0
48.9,0
49.0,0
49.1,0
49.2,0
49.3,0
49.4,0
49.5,0
49.6,0
49.7,0
49.8,0
49.9,0
50.0,0
50.1,0
50.2,0
50.3,0
50.4,0
50.5,0
50.6,0
50.7,0
50.8,0
50.9,0
51.0,0
51.1,0
51.2,0
51.3,0
51.4,0
51.5,0
51.6,0
51.7,0
51.8,0
51.9,0
52.0,0
52.1,0
52.2,0
52.3,0
52.4,0
52.5,0
52.6,0
52.7,0
52.8,0
52.9,0
53.0,0
53.1,0
53.2,0
53.3,0
53.4,0
53.5,0
53.6,0
53.7,0
53.8,0
53.9,0
54.0,0
54.1,0
54.2,0
54.3,0
54.4,0
54.5,0
54.6,0
54.7,0
54.8,0
54.9,0
55.0,0
55.1,0
55.2,0
55.3,0
55.4,0
55.5,0
55.6,0
55.7,0
55.8,0
55.9,0
56.0,0
56.1,0
56.2,0
56.3,0
56.4,0
56.5,0
56.6,0
56.7,0
56.8,0
56.9,0
57.0,0
57.1,0
57.2,0
57.3,0
57.4,0
57.5,0
57.6,0
57.7,0
57.8,0
57.9,0
58.0,0
58.1,0
58.2,0
58.3,0
58.4,0
58.5,0
58.6,0
58.7,0
58.8,0
58.9,0
59.0,0
59.1,0
59.2,0
59.3,0
59.4,0
59.5,0
59.6,0
59.7,0
59.8,0
59.9,0
60.0,0
60.1,0
60.2,0
60.3,0
60.4,0
60.5,0
60.6,0
60.7,0
60.8,0
60.9,0
61.0,0
61.1,0
61.2,0
61.3,0
61.4,0
61.5,0
61.6,0
61.7,0
61.8,0
61.9,0
62.0,0
62.1,0
62.2,0
62.3,0
62.4,0
62.5,0
62.6,0
62.7,0
62.8,0
62.9,0
63.0,0
63.1,0
63.2,0
63.3,0
63.4,0
63.5,0
63.6,0
63.7,0
63.8,0
63.9,0
64.0,0
64.1,0
64.2,0
64.3,0
64.4,0
64.5,0
64.6,0
64.7,0
64.8,0
64.9,0
65.0,0
