,0
23.8,91
23.9,100
24.0,78
24.1,100
24.2,89
24.3,102
24.4,101
24.5,87
24.6,84
24.7,96
24.8,83
24.9,90
25.0,96
25.1,88
25.2,99
25.3,87
25.4,79
25.5,79
25.6,83
25.7,61
25.8,71
25.9,96
26.0,70
26.1,87
26.2,67
26.3,73
26.4,81
26.5,83
26.6,64
26.7,68
26.8,68
26.9,72
27.0,71
27.1,58
27.2,82
27.3,83
27.4,62
27.5,64
27.6,67
27.7,48
27.8,64
27.9,71
28.0,66
28.1,77
28.2,47
28.3,60
28.4,67
28.5,51
28.6,61
28.7,57
28.8,55
28.9,51
29.0,52
29.1,49
29.2,69
29.3,51
29.4,49
29.5,79
29.6,46
29.7,52
29.8,53
29.9,59
30.0,43
30.1,43
30.2,45
30.3,41
30.4,43
30.5,39
30.6,43
30.7,60
30.8,46
30.9,59
31.0,47
31.1,41
31.2,46
31.3,37
31.4,38
31.5,37
31.6,43
31.7,37
31.8,31
31.9,39
32.0,38
32.1,46
32.2,45
32.3,27
32.4,37
32.5,36
32.6,36
32.7,45
32.8,34
32.9,29
33.0,40
33.1,34
33.2,24
33.3,35
33.4,25
33.5,25
33.6,28
33.7,17
33.8,30
33.9,28
34.0,22
34.1,27
34.2,23
34.3,28
34.4,23
34.5,28
34.6,29
34.7,18
34.8,28
34.9,20
35.0,22
35.1,22
35.2,18
35.3,17
35.4,14
35.5,21
35.6,19
35.7,16
35.8,22
35.9,18
36.0,14
36.1,19
36.2,23
36.3,19
36.4,19
36.5,22
36.6,17
36.7,24
36.8,13
36.9,14
37.0,9
37.1,12
37.2,11
37.3,18
37.4,15
37.5,10
37.6,10
37.7,17
37.8,17
37.9,18
38.0,7
38.1,11
38.2,15
38.3,15
38.4,11
38.5,8
38.6,12
38.7,13
38.8,8
38.9,10
39.0,10
39.1,8
39.2,9
39.3,13
39.4,10
39.5,8
39.6,12
39.7,5
39.8,5
39.9,4
40.0,7
40.1,9
40.2,8
40.3,12
40.4,6
40.5,8
40.6,5
40.7,8
40.8,6
40.9,6
41.0,6
41.1,8
41.2,3
41.3,7
41.4,11
41.5,7
41.6,3
41.7,7
41.8,9
41.9,7
42.0,3
42.1,5
42.2,6
42.3,7
42.4,9
42.5,7
42.6,7
42.7,3
42.8,5
42.9,5
43.0,2
43.1,2
43.2,5
43.3,6
43.4,3
43.5,2
43.6,3
43.7,2
43.8,0
43.9,3
44.0,4
44.1,3
44.2,9
44.3,2
44.4,2
44.5,7
44.6,2
44.7,3
44.8,1
44.9,3
45.0,6
45.1,3
45.2,6
45.3,5
45.4,3
45.5,3
45.6,2
45.7,3
45.8,2
45.9,2
46.0,0
46.1,1
46.2,1
46.3,3
46.4,0
46.5,4
46.6,1
46.7,3
46.8,5
46.9,2
47.0,4
47.1,1
47.2,0
47.3,0
47.4,5
47.5,1
47.6,0
47.7,1
47.8,2
47.9,0
48.0,0
48.1,3
48.2,1
48.3,0
48.4,2
48.5,3
48.6,0
48.7,0
48.8,1
48.9,2
49.0,3
49.1,1
49.2,2
49.3,0
49.4,1
49.5,1
49.6,1
49.7,0
49.8,3
49.9,1
50.0,0
50.1,0
50.2,0
50.3,1
50.4,1
50.5,0
50.6,0
50.7,1
50.8,0
50.9,0
51.0,1
51.1,0
51.2,0
51.3,3
51.4,3
51.5,1
51.6,2
51.7,0
51.8,1
51.9,1
52.0,0
52.1,0
52.2,0
52.3,3
52.4,2
52.5,0
52.6,2
52.7,2
52.8,0
52.9,0
53.0,1
53.1,0
53.2,2
53.3,1
53.4,1
53.5,2
53.6,1
53.7,0
53.8,1
53.9,0
54.0,0
54.1,0
54.2,1
54.3,0
54.4,1
54.5,0
54.6,0
54.7,0
54.8,0
54.9,0
55.0,0
55.1,0
55.2,0
55.3,0
55.4,0
55.5,1
55.6,0
55.7,1
55.8,0
55.9,0
56.0,0
56.1,2
56.2,0
56.3,1
56.4,0
56.5,0
56.6,0
56.7,0
56.8,0
56.9,0
57.0,1
57.1,0
57.2,1
57.3,0
57.4,0
57.5,0
57.6,1
57.7,0
57.8,1
57.9,0
58.0,0
58.1,1
58.2,0
58.3,1
58.4,1
58.5,0
58.6,0
58.7,0
58.8,0
58.9,0
59.0,0
59.1,0
59.2,0
59.3,0
59.4,0
59.5,0
59.6,0
59.7,1
59.8,2
59.9,0
60.0,1
60.1,0
60.2,0
60.3,1
60.4,0
60.5,0
60.6,1
60.7,0
60.8,0
60.9,0
61.0,0
61.1,0
61.2,0
61.3,1
61.4,0
61.5,0
61.6,0
61.7,0
61.8,0
61.9,0
62.0,0
62.1,0
62.2,0
62.3,0
62.4,0
62.5,2
62.6,0
62.7,0
62.8,0
62.9,0
63.0,0
63.1,0
63.2,0
63.3,1
63.4,0
63.5,0
63.6,0
63.7,0
63.8,0
63.9,2
64.0,0
64.1,0
64.2,0
64.3,0
64.4,1
64.5,0
64.6,1
64.7,1
64.8,0
64.9,0
65.0,0
65.1,0
65.2,0
65.3,0
65.4,1
65.5,0
65.6,1
65.7,0
65.8,1
65.9,0
66.0,0
66.1,0
66.2,0
66.3,0
66.4,0
66.5,1
66.6,0
66.7,0
66.8,0
66.9,0
67.0,0
67.1,0
67.2,0
67.3,0
67.4,0
67.5,0
67.6,0
67.7,0
67.8,0
67.9,0
68.0,0
68.1,0
68.2,1
68.3,0
68.4,0
68.5,0
68.6,0
68.7,0
68.8,0
68.9,0
69.0,0
69.1,0
69.2,0
69.3,1
69.4,1
69.5,0
69.6,0
69.7,0
69.8,1
69.9,0
70.0,0
70.1,0
70.2,0
70.3,0
70.4,1
70.5,0
70.6,0
70.7,0
70.8,0
70.9,1
71.0,0
71.1,0
71.2,0
71.3,1
71.4,0
71.5,0
71.6,0
71.7,0
71.8,1
71.9,0
72.0,0
72.1,0
72.2,0
72.3,0
72.4,0
72.5,0
72.6,0
72.7,0
72.8,0
72.9,0
73.0,0
73.1,0
73.2,1
73.3,0
73.4,0
73.5,0
73.6,0
73.7,0
73.8,0
73.9,0
74.0,0
74.1,0
74.2,0
74.3,0
74.4,0
74.5,0
74.6,0
74.7,0
74.8,0
74.9,0
75.0,0
75.1,0
75.2,0
75.3,0
75.4,0
75.5,0
75.6,0
75.7,0
75.8,0
75.9,0
76.0,0
76.1,0
76.2,0
76.3,0
76.4,0
76.5,0
76.6,0
76.7,0
76.8,0
76.9,0
77.0,0
77.1,0
77.2,0
77.3,0
77.4,0
77.5,0
77.6,0
77.7,0
77.8,0
77.9,0
78.0,0
78.1,0
78.2,2
78.3,0
78.4,0
78.5,0
78.6,0
78.7,0
78.8,0
78.9,0
79.0,0
79.1,1
79.2,0
79.3,0
79.4,0
79.5,0
79.6,0
79.7,0
79.8,0
79.9,0
80.0,0
80.1,0
80.2,0
80.3,0
80.4,0
80.5,1
80.6,0
80.7,0
80.8,0
80.9,0
81.0,0
81.1,0
81.2,0
81.3,0
81.4,0
81.5,0
81.6,0
81.7,0
81.8,0
81.9,0
82.0,0
82.1,0
82.2,0
82.3,0
82.4,0
82.5,0
82.6,0
82.7,0
82.8,0
82.9,0
83.0,0
83.1,0
83.2,0
83.3,0
83.4,0
83.5,0
83.6,0
83.7,1
83.8,0
83.9,0
84.0,1
84.1,0
84.2,0
84.3,0
84.4,1
84.5,0
84.6,0
84.7,0
84.8,0
84.9,0
85.0,0
85.1,0
85.2,0
85.3,0
85.4,0
85.5,0
85.6,0
85.7,0
85.8,1
85.9,1
86.0,0
86.1,0
86.2,0
86.3,0
86.4,0
86.5,0
86.6,0
86.7,0
86.8,0
86.9,0
87.0,0
87.1,0
87.2,0
87.3,0
87.4,1
87.5,0
87.6,0
87.7,0
87.8,0
87.9,0
88.0,0
88.1,0
88.2,0
88.3,0
88.4,0
88.5,0
88.6,0
88.7,0
88.8,1
88.9,1
89.0,0
89.1,0
89.2,0
89.3,0
89.4,0
89.5,0
89.6,0
89.7,0
89.8,0
89.9,0
90.0,0
90.1,0
90.2,1
90.3,0
90.4,1
90.5,0
90.6,0
90.7,0
90.8,0
90.9,0
91.0,0
91.1,0
91.2,0
91.3,0
91.4,0
91.5,0
91.6,0
91.7,0
91.8,0
91.9,0
92.0,0
92.1,0
92.2,0
92.3,0
92.4,0
92.5,0
92.6,0
92.7,0
92.8,0
92.9,1
93.0,0
93.1,0
93.2,0
93.3,0
93.4,0
93.5,1
93.6,0
93.7,0
93.8,0
93.9,0
94.0,0
94.1,0
94.2,0
94.3,0
94.4,0
94.5,0
94.6,0
94.7,0
94.8,0
94.9,0
95.0,0
95.1,0
95.2,1
95.3,0
95.4,0
95.5,0
95.6,0
95.7,0
95.8,0
95.9,0
96.0,0
96.1,0
96.2,0
96.3,0
96.4,0
96.5,0
96.6,1
96.7,0
96.8,0
96.9,0
97.0,0
97.1,0
97.2,0
97.3,0
97.4,0
97.5,0
97.6,0
97.7,0
97.8,0
97.9,0
98.0,0
98.1,0
98.2,0
98.3,0
98.4,0
98.5,0
98.6,0
98.7,0
98.8,0
98.9,0
99.0,0
99.1,0
99.2,1
99.3,0
99.4,0
99.5,0
99.6,0
99.7,0
99.8,0
99.9,0
100.0,7
