,0
18.7,147
18.8,142
18.9,145
19.0,142
19.1,140
19.2,149
19.3,122
19.4,120
19.5,127
19.6,140
19.7,116
19.8,123
19.9,122
20.0,110
20.1,127
20.2,132
20.3,115
20.4,139
20.5,108
20.6,138
20.7,137
20.8,140
20.9,114
21.0,123
21.1,112
21.2,117
21.3,115
21.4,115
21.5,120
21.6,120
21.7,127
21.8,116
21.9,144
22.0,101
22.1,130
22.2,132
22.3,110
22.4,138
22.5,115
22.6,109
22.7,106
22.8,115
22.9,119
23.0,108
23.1,129
23.2,113
23.3,113
23.4,100
23.5,112
23.6,118
23.7,124
23.8,95
23.9,96
24.0,112
24.1,118
24.2,111
24.3,109
24.4,83
24.5,101
24.6,99
24.7,95
24.8,92
24.9,87
25.0,105
25.1,88
25.2,87
25.3,88
25.4,89
25.5,67
25.6,76
25.7,86
25.8,79
25.9,88
26.0,69
26.1,64
26.2,68
26.3,81
26.4,95
26.5,83
26.6,73
26.7,92
26.8,86
26.9,64
27.0,64
27.1,77
27.2,67
27.3,77
27.4,62
27.5,76
27.6,57
27.7,67
27.8,64
27.9,56
28.0,65
28.1,73
28.2,56
28.3,65
28.4,62
28.5,69
28.6,52
28.7,57
28.8,53
28.9,53
29.0,70
29.1,64
29.2,43
29.3,58
29.4,51
29.5,50
29.6,51
29.7,43
29.8,47
29.9,49
30.0,53
30.1,44
30.2,46
30.3,42
30.4,42
30.5,46
30.6,39
30.7,38
30.8,38
30.9,37
31.0,44
31.1,26
31.2,33
31.3,33
31.4,35
31.5,48
31.6,36
31.7,36
31.8,27
31.9,31
32.0,28
32.1,25
32.2,33
32.3,28
32.4,26
32.5,40
32.6,22
32.7,30
32.8,26
32.9,28
33.0,22
33.1,26
33.2,24
33.3,26
33.4,12
33.5,28
33.6,21
33.7,18
33.8,22
33.9,17
34.0,19
34.1,28
34.2,18
34.3,17
34.4,22
34.5,22
34.6,23
34.7,23
34.8,13
34.9,22
35.0,23
35.1,15
35.2,9
35.3,12
35.4,20
35.5,26
35.6,16
35.7,17
35.8,20
35.9,17
36.0,10
36.1,9
36.2,9
36.3,19
36.4,18
36.5,17
36.6,14
36.7,9
36.8,11
36.9,13
37.0,10
37.1,15
37.2,9
37.3,17
37.4,9
37.5,8
37.6,6
37.7,10
37.8,12
37.9,11
38.0,11
38.1,8
38.2,10
38.3,8
38.4,6
38.5,9
38.6,8
38.7,5
38.8,4
38.9,10
39.0,6
39.1,7
39.2,15
39.3,8
39.4,8
39.5,4
39.6,2
39.7,8
39.8,6
39.9,3
40.0,7
40.1,3
40.2,5
40.3,3
40.4,4
40.5,3
40.6,7
40.7,4
40.8,6
40.9,6
41.0,2
41.1,3
41.2,5
41.3,3
41.4,1
41.5,2
41.6,6
41.7,5
41.8,3
41.9,4
42.0,5
42.1,3
42.2,4
42.3,5
42.4,4
42.5,4
42.6,4
42.7,10
42.8,4
42.9,3
43.0,3
43.1,3
43.2,8
43.3,5
43.4,1
43.5,0
43.6,6
43.7,1
43.8,4
43.9,2
44.0,7
44.1,2
44.2,4
44.3,1
44.4,4
44.5,3
44.6,3
44.7,2
44.8,1
44.9,1
45.0,4
45.1,4
45.2,1
45.3,2
45.4,2
45.5,0
45.6,2
45.7,1
45.8,0
45.9,1
46.0,3
46.1,1
46.2,1
46.3,2
46.4,2
46.5,1
46.6,2
46.7,1
46.8,2
46.9,0
47.0,2
47.1,2
47.2,4
47.3,2
47.4,3
47.5,2
47.6,4
47.7,0
47.8,1
47.9,1
48.0,1
48.1,4
48.2,1
48.3,0
48.4,2
48.5,1
48.6,2
48.7,1
48.8,4
48.9,0
49.0,1
49.1,0
49.2,1
49.3,2
49.4,2
49.5,3
49.6,0
49.7,0
49.8,1
49.9,1
50.0,0
50.1,0
50.2,1
50.3,1
50.4,1
50.5,0
50.6,0
50.7,4
50.8,3
50.9,0
51.0,0
51.1,2
51.2,1
51.3,0
51.4,2
51.5,0
51.6,1
51.7,1
51.8,1
51.9,0
52.0,2
52.1,1
52.2,0
52.3,3
52.4,1
52.5,1
52.6,1
52.7,3
52.8,0
52.9,0
53.0,0
53.1,1
53.2,2
53.3,1
53.4,1
53.5,1
53.6,1
53.7,1
53.8,0
53.9,0
54.0,1
54.1,1
54.2,0
54.3,0
54.4,0
54.5,3
54.6,0
54.7,0
54.8,0
54.9,0
55.0,0
55.1,0
55.2,0
55.3,1
55.4,0
55.5,1
55.6,0
55.7,0
55.8,0
55.9,0
56.0,0
56.1,1
56.2,0
56.3,0
56.4,0
56.5,0
56.6,0
56.7,1
56.8,1
56.9,0
57.0,1
57.1,0
57.2,1
57.3,0
57.4,0
57.5,0
57.6,1
57.7,0
57.8,0
57.9,0
58.0,0
58.1,0
58.2,0
58.3,0
58.4,1
58.5,0
58.6,1
58.7,0
58.8,0
58.9,0
59.0,0
59.1,1
59.2,1
59.3,0
59.4,1
59.5,1
59.6,0
59.7,2
59.8,1
59.9,0
60.0,0
60.1,0
60.2,0
60.3,0
60.4,0
60.5,0
60.6,2
60.7,0
60.8,0
60.9,0
61.0,0
61.1,0
61.2,0
61.3,0
61.4,2
61.5,0
61.6,0
61.7,0
61.8,0
61.9,2
62.0,0
62.1,0
62.2,0
62.3,1
62.4,1
62.5,0
62.6,0
62.7,2
62.8,1
62.9,0
63.0,1
63.1,0
63.2,0
63.3,0
63.4,0
63.5,0
63.6,0
63.7,0
63.8,0
63.9,0
64.0,0
64.1,0
64.2,0
64.3,0
64.4,0
64.5,0
64.6,0
64.7,0
64.8,0
64.9,0
65.0,1
65.1,0
65.2,0
65.3,0
65.4,0
65.5,0
65.6,0
65.7,0
65.8,0
65.9,0
66.0,0
66.1,0
66.2,0
66.3,0
66.4,0
66.5,0
66.6,0
66.7,0
66.8,0
66.9,0
67.0,0
67.1,0
67.2,0
67.3,0
67.4,0
67.5,0
67.6,0
67.7,0
67.8,0
67.9,0
68.0,1
68.1,0
68.2,0
68.3,0
68.4,0
68.5,0
68.6,1
68.7,0
68.8,0
68.9,0
69.0,0
69.1,0
69.2,0
69.3,0
69.4,1
69.5,0
69.6,1
69.7,0
69.8,0
69.9,0
70.0,0
70.1,0
70.2,0
70.3,0
70.4,1
70.5,1
70.6,0
70.7,0
70.8,0
70.9,0
71.0,0
71.1,0
71.2,2
71.3,0
71.4,0
71.5,0
71.6,0
71.7,0
71.8,0
71.9,0
72.0,0
72.1,0
72.2,0
72.3,0
72.4,0
72.5,0
72.6,0
72.7,0
72.8,1
72.9,0
73.0,0
73.1,0
73.2,0
73.3,0
73.4,0
73.5,0
73.6,1
73.7,0
73.8,1
73.9,0
74.0,0
74.1,0
74.2,0
74.3,0
74.4,0
74.5,0
74.6,1
74.7,1
74.8,0
74.9,0
75.0,0
75.1,0
75.2,0
75.3,0
75.4,1
75.5,0
75.6,0
75.7,0
75.8,0
75.9,0
76.0,0
76.1,0
76.2,0
76.3,0
76.4,0
76.5,0
76.6,0
76.7,0
76.8,0
76.9,0
77.0,1
77.1,0
77.2,0
77.3,0
77.4,0
77.5,0
77.6,0
77.7,0
77.8,0
77.9,1
78.0,0
78.1,0
78.2,1
78.3,1
78.4,0
78.5,0
78.6,0
78.7,0
78.8,0
78.9,0
79.0,0
79.1,0
79.2,0
79.3,0
79.4,0
79.5,0
79.6,0
79.7,0
79.8,0
79.9,0
80.0,0
80.1,0
80.2,0
80.3,0
80.4,0
80.5,0
80.6,0
80.7,0
80.8,0
80.9,0
81.0,1
81.1,0
81.2,0
81.3,0
81.4,0
81.5,1
81.6,0
81.7,0
81.8,0
81.9,0
82.0,0
82.1,0
82.2,0
82.3,0
82.4,0
82.5,0
82.6,0
82.7,0
82.8,0
82.9,0
83.0,0
83.1,0
83.2,0
83.3,0
83.4,0
83.5,0
83.6,0
83.7,0
83.8,0
83.9,0
84.0,0
84.1,0
84.2,0
84.3,0
84.4,0
84.5,0
84.6,0
84.7,0
84.8,0
84.9,1
85.0,0
85.1,0
85.2,0
85.3,1
85.4,0
85.5,0
85.6,0
85.7,1
85.8,0
85.9,0
86.0,0
86.1,0
86.2,0
86.3,0
86.4,0
86.5,0
86.6,0
86.7,0
86.8,0
86.9,0
87.0,0
87.1,0
87.2,0
87.3,0
87.4,0
87.5,0
87.6,0
87.7,0
87.8,0
87.9,0
88.0,2
88.1,0
88.2,1
88.3,0
88.4,0
88.5,0
88.6,0
88.7,0
88.8,0
88.9,0
89.0,0
89.1,1
89.2,0
89.3,0
89.4,0
89.5,1
89.6,0
89.7,0
89.8,0
89.9,0
90.0,0
90.1,0
90.2,0
90.3,0
90.4,0
90.5,1
90.6,0
90.7,0
90.8,0
90.9,0
91.0,0
91.1,0
91.2,0
91.3,0
91.4,0
91.5,0
91.6,0
91.7,0
91.8,0
91.9,0
92.0,0
92.1,0
92.2,0
92.3,0
92.4,0
92.5,0
92.6,0
92.7,0
92.8,0
92.9,0
93.0,0
93.1,0
93.2,0
93.3,0
93.4,0
93.5,0
93.6,0
93.7,0
93.8,0
93.9,0
94.0,1
94.1,0
94.2,0
94.3,0
94.4,0
94.5,0
94.6,0
94.7,0
94.8,0
94.9,0
95.0,0
95.1,0
95.2,0
95.3,0
95.4,0
95.5,0
95.6,0
95.7,0
95.8,0
95.9,0
96.0,0
96.1,0
96.2,0
96.3,0
96.4,0
96.5,0
96.6,0
96.7,0
96.8,0
96.9,0
97.0,0
97.1,0
97.2,0
97.3,0
97.4,0
97.5,0
97.6,0
97.7,0
97.8,0
97.9,0
98.0,0
98.1,0
98.2,0
98.3,0
98.4,0
98.5,0
98.6,0
98.7,0
98.8,0
98.9,0
99.0,0
99.1,0
99.2,0
99.3,0
99.4,0
99.5,0
99.6,1
99.7,0
99.8,0
99.9,0
100.0,10
