,0
3.4,140
3.5,138
3.6,162
3.7,164
3.8,129
3.9,168
4.0,185
4.1,122
4.2,144
4.3,168
4.4,133
4.5,135
4.6,152
4.7,178
4.8,147
4.9,137
5.0,155
5.1,107
5.2,153
5.3,174
5.4,131
5.5,127
5.6,157
5.7,123
5.8,136
5.9,157
6.0,161
6.1,129
6.2,136
6.3,159
6.4,116
6.5,129
6.6,144
6.7,119
6.8,121
6.9,153
7.0,127
7.1,109
7.2,144
7.3,141
7.4,128
7.5,129
7.6,136
7.7,130
7.8,120
7.9,143
8.0,149
8.1,131
8.2,134
8.3,133
8.4,123
8.5,127
8.6,133
8.7,123
8.8,126
8.9,136
9.0,136
9.1,123
9.2,101
9.3,122
9.4,132
9.5,87
9.6,123
9.7,124
9.8,96
9.9,127
10.0,122
10.1,124
10.2,129
10.3,106
10.4,111
10.5,113
10.6,103
10.7,98
10.8,116
10.9,108
11.0,117
11.1,93
11.2,116
11.3,115
11.4,110
11.5,83
11.6,91
11.7,111
11.8,102
11.9,94
12.0,96
12.1,89
12.2,111
12.3,119
12.4,101
12.5,96
12.6,88
12.7,90
12.8,83
12.9,79
13.0,88
13.1,104
13.2,88
13.3,99
13.4,89
13.5,85
13.6,106
13.7,96
13.8,88
13.9,90
14.0,92
14.1,73
14.2,78
14.3,84
14.4,82
14.5,73
14.6,77
14.7,64
14.8,78
14.9,93
15.0,75
15.1,76
15.2,79
15.3,62
15.4,62
15.5,83
15.6,71
15.7,81
15.8,80
15.9,71
16.0,71
16.1,74
16.2,57
16.3,74
16.4,70
16.5,78
16.6,68
16.7,67
16.8,55
16.9,63
17.0,62
17.1,72
17.2,62
17.3,49
17.4,54
17.5,59
17.6,62
17.7,67
17.8,70
17.9,56
18.0,49
18.1,51
18.2,41
18.3,55
18.4,47
18.5,60
18.6,63
18.7,59
18.8,44
18.9,43
19.0,42
19.1,45
19.2,47
19.3,43
19.4,33
19.5,50
19.6,55
19.7,51
19.8,47
19.9,47
20.0,43
20.1,26
20.2,41
20.3,54
20.4,44
20.5,43
20.6,44
20.7,31
20.8,43
20.9,38
21.0,38
21.1,27
21.2,40
21.3,35
21.4,44
21.5,28
21.6,30
21.7,37
21.8,33
21.9,33
22.0,30
22.1,31
22.2,28
22.3,37
22.4,26
22.5,35
22.6,31
22.7,33
22.8,29
22.9,22
23.0,24
23.1,25
23.2,24
23.3,21
23.4,29
23.5,25
23.6,34
23.7,28
23.8,18
23.9,35
24.0,25
24.1,22
24.2,38
24.3,18
24.4,27
24.5,24
24.6,15
24.7,17
24.8,22
24.9,16
25.0,30
25.1,20
25.2,17
25.3,21
25.4,16
25.5,21
25.6,24
25.7,16
25.8,17
25.9,25
26.0,13
26.1,18
26.2,15
26.3,17
26.4,21
26.5,17
26.6,15
26.7,15
26.8,20
26.9,15
27.0,21
27.1,14
27.2,15
27.3,12
27.4,12
27.5,10
27.6,14
27.7,17
27.8,16
27.9,17
28.0,11
28.1,17
28.2,14
28.3,15
28.4,18
28.5,11
28.6,14
28.7,9
28.8,15
28.9,10
29.0,12
29.1,12
29.2,6
29.3,15
29.4,10
29.5,11
29.6,10
29.7,13
29.8,14
29.9,7
30.0,11
30.1,12
30.2,14
30.3,10
30.4,5
30.5,7
30.6,12
30.7,9
30.8,7
30.9,9
31.0,9
31.1,9
31.2,7
31.3,4
31.4,10
31.5,8
31.6,8
31.7,5
31.8,4
31.9,11
32.0,5
32.1,7
32.2,7
32.3,6
32.4,3
32.5,8
32.6,5
32.7,9
32.8,5
32.9,3
33.0,6
33.1,5
33.2,8
33.3,3
33.4,2
33.5,4
33.6,9
33.7,7
33.8,1
33.9,4
34.0,0
34.1,1
34.2,4
34.3,3
34.4,1
34.5,3
34.6,6
34.7,0
34.8,2
34.9,2
35.0,5
35.1,2
35.2,5
35.3,0
35.4,3
35.5,3
35.6,5
35.7,4
35.8,1
35.9,2
36.0,2
36.1,7
36.2,5
36.3,1
36.4,3
36.5,5
36.6,1
36.7,6
36.8,0
36.9,2
37.0,1
37.1,1
37.2,0
37.3,2
37.4,2
37.5,3
37.6,2
37.7,0
37.8,3
37.9,1
38.0,1
38.1,3
38.2,1
38.3,1
38.4,1
38.5,1
38.6,0
38.7,1
38.8,2
38.9,2
39.0,0
39.1,1
39.2,2
39.3,2
39.4,2
39.5,1
39.6,3
39.7,1
39.8,2
39.9,2
40.0,0
40.1,2
40.2,1
40.3,0
40.4,1
40.5,1
40.6,0
40.7,0
40.8,1
40.9,0
41.0,1
41.1,0
41.2,1
41.3,2
41.4,0
41.5,2
41.6,0
41.7,2
41.8,0
41.9,0
42.0,2
42.1,1
42.2,0
42.3,1
42.4,0
42.5,1
42.6,2
42.7,3
42.8,0
42.9,0
43.0,0
43.1,1
43.2,1
43.3,1
43.4,0
43.5,1
43.6,0
43.7,1
43.8,0
43.9,0
44.0,0
44.1,0
44.2,0
44.3,0
44.4,0
44.5,0
44.6,0
44.7,0
44.8,0
44.9,0
45.0,1
45.1,1
45.2,0
45.3,0
45.4,0
45.5,2
45.6,1
45.7,0
45.8,0
45.9,1
46.0,0
46.1,0
46.2,0
46.3,0
46.4,1
46.5,0
46.6,1
46.7,0
46.8,0
46.9,0
47.0,0
47.1,0
47.2,0
47.3,0
47.4,0
47.5,1
47.6,0
47.7,0
47.8,0
47.9,0
48.0,0
48.1,0
48.2,0
48.3,0
48.4,0
48.5,0
48.6,0
48.7,0
48.8,0
48.9,0
49.0,0
49.1,0
49.2,0
49.3,0
49.4,0
49.5,0
49.6,0
49.7,0
49.8,0
49.9,0
50.0,0
50.1,0
50.2,0
50.3,0
50.4,0
50.5,0
50.6,0
50.7,0
50.8,0
50.9,0
51.0,0
51.1,0
51.2,0
51.3,0
51.4,1
51.5,0
51.6,0
51.7,0
51.8,0
51.9,0
52.0,0
52.1,0
52.2,0
52.3,0
52.4,0
52.5,1
52.6,0
52.7,0
52.8,0
52.9,0
53.0,0
53.1,0
53.2,0
53.3,0
53.4,0
53.5,0
53.6,0
53.7,0
53.8,0
53.9,0
54.0,0
54.1,0
54.2,0
54.3,0
54.4,0
54.5,0
54.6,0
54.7,0
54.8,0
54.9,0
55.0,0
55.1,0
55.2,0
55.3,0
55.4,0
55.5,0
55.6,0
55.7,0
55.8,0
55.9,0
56.0,0
56.1,0
56.2,0
56.3,0
56.4,0
56.5,0
56.6,0
56.7,0
56.8,0
56.9,0
57.0,1
57.1,0
57.2,0
57.3,0
57.4,0
57.5,0
57.6,0
57.7,0
57.8,0
57.9,0
58.0,0
58.1,0
58.2,0
58.3,0
58.4,0
58.5,0
58.6,0
58.7,0
58.8,0
58.9,0
59.0,0
59.1,0
59.2,0
59.3,0
59.4,0
59.5,0
59.6,0
59.7,0
59.8,0
59.9,0
60.0,0
60.1,0
60.2,0
60.3,0
60.4,0
60.5,0
60.6,0
60.7,0
60.8,0
60.9,0
61.0,0
61.1,0
61.2,0
61.3,0
61.4,0
61.5,0
61.6,0
61.7,0
61.8,0
61.9,0
62.0,0
62.1,0
62.2,0
62.3,0
62.4,0
62.5,1
62.6,0
62.7,0
62.8,0
62.9,0
63.0,0
63.1,0
63.2,0
63.3,0
63.4,0
63.5,0
63.6,0
63.7,0
63.8,0
63.9,0
64.0,1
64.1,0
64.2,0
64.3,0
64.4,0
64.5,0
64.6,0
64.7,0
64.8,0
64.9,0
65.0,0
