,0
0.0,985
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
1.0,0
1.1,0
1.2,0
1.3,0
1.4,1
1.5,0
1.6,1
1.7,3
1.8,3
1.9,4
2.0,3
2.1,5
2.2,5
2.3,6
2.4,8
2.5,5
2.6,8
2.7,9
2.8,6
2.9,2
3.0,10
3.1,10
3.2,15
3.3,12
3.4,15
3.5,11
3.6,17
3.7,13
3.8,12
3.9,17
4.0,12
4.1,11
4.2,9
4.3,16
4.4,18
4.5,14
4.6,21
4.7,11
4.8,23
4.9,25
5.0,28
5.1,28
5.2,21
5.3,37
5.4,21
5.5,31
5.6,28
5.7,28
5.8,33
5.9,23
6.0,35
6.1,35
6.2,34
6.3,36
6.4,19
6.5,45
6.6,35
6.7,35
6.8,45
6.9,39
7.0,28
7.1,39
7.2,52
7.3,34
7.4,55
7.5,41
7.6,53
7.7,49
7.8,49
7.9,37
8.0,42
8.1,50
8.2,52
8.3,56
8.4,42
8.5,55
8.6,60
8.7,55
8.8,46
8.9,53
9.0,60
9.1,44
9.2,66
9.3,67
9.4,69
9.5,64
9.6,57
9.7,68
9.8,80
9.9,56
10.0,67
10.1,61
10.2,62
10.3,80
10.4,64
10.5,76
10.6,61
10.7,67
10.8,99
10.9,77
11.0,73
11.1,68
11.2,79
11.3,75
11.4,86
11.5,99
11.6,79
11.7,88
11.8,83
11.9,91
12.0,114
12.1,90
12.2,87
12.3,85
12.4,86
12.5,98
12.6,107
12.7,104
12.8,85
12.9,101
13.0,104
13.1,81
13.2,99
13.3,105
13.4,94
13.5,115
13.6,98
13.7,121
13.8,124
13.9,115
14.0,100
14.1,128
14.2,111
14.3,118
14.4,112
14.5,112
14.6,116
14.7,99
14.8,121
14.9,114
15.0,114
15.1,145
15.2,113
15.3,126
15.4,127
15.5,121
15.6,109
15.7,120
15.8,124
15.9,116
16.0,124
16.1,126
16.2,123
16.3,151
16.4,124
16.5,140
16.6,130
16.7,149
16.8,122
16.9,116
17.0,141
17.1,123
17.2,145
17.3,120
17.4,130
17.5,125
17.6,122
17.7,135
17.8,117
17.9,133
18.0,133
18.1,131
18.2,94
18.3,143
18.4,137
18.5,139
18.6,136
18.7,142
18.8,138
18.9,115
19.0,130
19.1,145
19.2,144
19.3,133
19.4,159
19.5,126
19.6,118
19.7,125
19.8,131
19.9,128
20.0,144
20.1,138
20.2,146
20.3,138
20.4,115
20.5,117
20.6,120
20.7,130
20.8,126
20.9,139
21.0,142
21.1,143
21.2,122
21.3,126
21.4,123
21.5,130
21.6,124
21.7,119
21.8,116
21.9,122
22.0,115
22.1,116
22.2,125
22.3,113
22.4,112
22.5,121
22.6,111
22.7,132
22.8,118
22.9,108
23.0,108
23.1,113
23.2,107
23.3,105
23.4,129
23.5,119
23.6,113
23.7,105
23.8,118
23.9,101
24.0,120
24.1,115
24.2,87
24.3,105
24.4,102
24.5,112
24.6,111
24.7,104
24.8,118
24.9,92
25.0,97
25.1,95
25.2,80
25.3,104
25.4,94
25.5,91
25.6,91
25.7,95
25.8,86
25.9,79
26.0,87
26.1,76
26.2,86
26.3,82
26.4,85
26.5,75
26.6,78
26.7,71
26.8,87
26.9,83
27.0,89
27.1,85
27.2,69
27.3,66
27.4,70
27.5,69
27.6,57
27.7,66
27.8,64
27.9,57
28.0,79
28.1,56
28.2,51
28.3,88
28.4,60
28.5,49
28.6,56
28.7,55
28.8,51
28.9,36
29.0,55
29.1,56
29.2,57
29.3,63
29.4,52
29.5,68
29.6,49
29.7,56
29.8,55
29.9,51
30.0,55
30.1,67
30.2,43
30.3,44
30.4,46
30.5,47
30.6,50
30.7,43
30.8,47
30.9,46
31.0,35
31.1,39
31.2,53
31.3,33
31.4,41
31.5,40
31.6,32
31.7,37
31.8,37
31.9,38
32.0,32
32.1,30
32.2,28
32.3,26
32.4,35
32.5,20
32.6,23
32.7,23
32.8,23
32.9,25
33.0,32
33.1,30
33.2,15
33.3,12
33.4,21
33.5,27
33.6,31
33.7,19
33.8,14
33.9,18
34.0,22
34.1,23
34.2,26
34.3,15
34.4,22
34.5,21
34.6,18
34.7,18
34.8,19
34.9,19
35.0,18
35.1,18
35.2,13
35.3,12
35.4,23
35.5,18
35.6,15
35.7,17
35.8,11
35.9,10
36.0,9
36.1,9
36.2,13
36.3,10
36.4,14
36.5,12
36.6,13
36.7,12
36.8,12
36.9,10
37.0,9
37.1,11
37.2,10
37.3,9
37.4,15
37.5,10
37.6,4
37.7,8
37.8,8
37.9,10
38.0,8
38.1,14
38.2,6
38.3,12
38.4,7
38.5,7
38.6,6
38.7,7
38.8,8
38.9,8
39.0,8
39.1,3
39.2,8
39.3,3
39.4,8
39.5,8
39.6,5
39.7,11
39.8,8
39.9,8
40.0,7
40.1,0
40.2,3
40.3,5
40.4,2
40.5,3
40.6,7
40.7,9
40.8,5
40.9,1
41.0,6
41.1,8
41.2,7
41.3,0
41.4,3
41.5,7
41.6,5
41.7,0
41.8,3
41.9,4
42.0,2
42.1,2
42.2,5
42.3,4
42.4,10
42.5,3
42.6,4
42.7,5
42.8,2
42.9,5
43.0,1
43.1,3
43.2,1
43.3,0
43.4,2
43.5,4
43.6,1
43.7,3
43.8,2
43.9,2
44.0,1
44.1,4
44.2,1
44.3,1
44.4,5
44.5,2
44.6,1
44.7,3
44.8,5
44.9,2
45.0,5
45.1,4
45.2,3
45.3,2
45.4,0
45.5,1
45.6,3
45.7,2
45.8,2
45.9,1
46.0,0
46.1,1
46.2,1
46.3,1
46.4,2
46.5,2
46.6,3
46.7,0
46.8,1
46.9,0
47.0,1
47.1,2
47.2,1
47.3,2
47.4,2
47.5,1
47.6,2
47.7,1
47.8,0
47.9,0
48.0,0
48.1,5
48.2,1
48.3,1
48.4,0
48.5,3
48.6,0
48.7,3
48.8,0
48.9,0
49.0,2
49.1,0
49.2,2
49.3,1
49.4,1
49.5,2
49.6,0
49.7,0
49.8,1
49.9,2
50.0,0
50.1,0
50.2,4
50.3,0
50.4,0
50.5,2
50.6,0
50.7,0
50.8,1
50.9,1
51.0,1
51.1,2
51.2,3
51.3,2
51.4,1
51.5,2
51.6,2
51.7,3
51.8,0
51.9,1
52.0,0
52.1,0
52.2,0
52.3,0
52.4,2
52.5,2
52.6,0
52.7,1
52.8,1
52.9,2
53.0,0
53.1,1
53.2,1
53.3,1
53.4,0
53.5,1
53.6,0
53.7,0
53.8,0
53.9,0
54.0,0
54.1,1
54.2,0
54.3,0
54.4,3
54.5,0
54.6,1
54.7,0
54.8,1
54.9,0
55.0,0
55.1,1
55.2,0
55.3,0
55.4,0
55.5,0
55.6,0
55.7,0
55.8,0
55.9,1
56.0,1
56.1,2
56.2,0
56.3,0
56.4,0
56.5,0
56.6,0
56.7,1
56.8,1
56.9,0
57.0,1
57.1,1
57.2,1
57.3,0
57.4,0
57.5,0
57.6,1
57.7,0
57.8,1
57.9,1
58.0,2
58.1,0
58.2,0
58.3,0
58.4,2
58.5,0
58.6,2
58.7,0
58.8,1
58.9,1
59.0,1
59.1,0
59.2,0
59.3,0
59.4,0
59.5,0
59.6,0
59.7,1
59.8,2
59.9,0
60.0,0
60.1,0
60.2,0
60.3,0
60.4,0
60.5,1
60.6,1
60.7,1
60.8,0
60.9,2
61.0,0
61.1,0
61.2,1
61.3,0
61.4,0
61.5,1
61.6,1
61.7,0
61.8,0
61.9,0
62.0,0
62.1,0
62.2,0
62.3,0
62.4,0
62.5,0
62.6,0
62.7,0
62.8,0
62.9,1
63.0,0
63.1,0
63.2,0
63.3,0
63.4,0
63.5,1
63.6,0
63.7,0
63.8,0
63.9,0
64.0,1
64.1,0
64.2,1
64.3,1
64.4,0
64.5,0
64.6,1
64.7,0
64.8,0
64.9,1
65.0,0
65.1,0
65.2,0
65.3,0
65.4,0
65.5,0
65.6,1
65.7,0
65.8,0
65.9,0
66.0,0
66.1,0
66.2,0
66.3,0
66.4,0
66.5,0
66.6,1
66.7,1
66.8,0
66.9,0
67.0,0
67.1,0
67.2,1
67.3,1
67.4,0
67.5,1
67.6,0
67.7,0
67.8,0
67.9,1
68.0,0
68.1,0
68.2,0
68.3,0
68.4,0
68.5,1
68.6,0
68.7,0
68.8,0
68.9,0
69.0,0
69.1,0
69.2,0
69.3,0
69.4,0
69.5,0
69.6,0
69.7,0
69.8,1
69.9,0
70.0,0
70.1,1
70.2,0
70.3,0
70.4,1
70.5,0
70.6,0
70.7,0
70.8,0
70.9,1
71.0,0
71.1,2
71.2,0
71.3,0
71.4,0
71.5,0
71.6,1
71.7,0
71.8,0
71.9,0
72.0,0
72.1,0
72.2,0
72.3,0
72.4,1
72.5,0
72.6,0
72.7,1
72.8,0
72.9,1
73.0,0
73.1,0
73.2,1
73.3,1
73.4,0
73.5,0
73.6,0
73.7,1
73.8,0
73.9,0
74.0,0
74.1,0
74.2,0
74.3,0
74.4,0
74.5,1
74.6,0
74.7,0
74.8,0
74.9,0
75.0,0
75.1,1
75.2,0
75.3,0
75.4,0
75.5,0
75.6,0
75.7,0
75.8,0
75.9,0
76.0,1
76.1,0
76.2,0
76.3,0
76.4,0
76.5,0
76.6,0
76.7,1
76.8,0
76.9,0
77.0,0
77.1,1
77.2,0
77.3,0
77.4,0
77.5,1
77.6,0
77.7,0
77.8,0
77.9,0
78.0,0
78.1,0
