,0
18.8,106
18.9,127
19.0,107
19.1,100
19.2,118
19.3,111
19.4,106
19.5,113
19.6,112
19.7,111
19.8,93
19.9,117
20.0,100
20.1,105
20.2,109
20.3,98
20.4,122
20.5,102
20.6,99
20.7,101
20.8,84
20.9,103
21.0,121
21.1,100
21.2,103
21.3,115
21.4,107
21.5,89
21.6,106
21.7,101
21.8,121
21.9,76
22.0,94
22.1,89
22.2,103
22.3,111
22.4,101
22.5,90
22.6,101
22.7,96
22.8,102
22.9,100
23.0,106
23.1,106
23.2,92
23.3,114
23.4,89
23.5,93
23.6,90
23.7,88
23.8,91
23.9,84
24.0,87
24.1,76
24.2,71
24.3,83
24.4,82
24.5,68
24.6,89
24.7,72
24.8,77
24.9,92
25.0,66
25.1,74
25.2,77
25.3,72
25.4,61
25.5,47
25.6,86
25.7,76
25.8,71
25.9,86
26.0,51
26.1,68
26.2,75
26.3,68
26.4,53
26.5,67
26.6,62
26.7,73
26.8,87
26.9,46
27.0,67
27.1,57
27.2,71
27.3,58
27.4,65
27.5,61
27.6,58
27.7,61
27.8,68
27.9,57
28.0,53
28.1,55
28.2,56
28.3,56
28.4,49
28.5,51
28.6,53
28.7,46
28.8,57
28.9,53
29.0,57
29.1,36
29.2,42
29.3,39
29.4,49
29.5,50
29.6,47
29.7,48
29.8,35
29.9,54
30.0,45
30.1,34
30.2,43
30.3,28
30.4,40
30.5,39
30.6,34
30.7,26
30.8,39
30.9,39
31.0,37
31.1,36
31.2,37
31.3,32
31.4,29
31.5,30
31.6,36
31.7,32
31.8,28
31.9,35
32.0,27
32.1,31
32.2,29
32.3,35
32.4,26
32.5,33
32.6,25
32.7,29
32.8,27
32.9,19
33.0,30
33.1,23
33.2,27
33.3,23
33.4,17
33.5,19
33.6,27
33.7,14
33.8,21
33.9,26
34.0,18
34.1,17
34.2,16
34.3,14
34.4,12
34.5,13
34.6,16
34.7,22
34.8,15
34.9,15
35.0,15
35.1,13
35.2,15
35.3,22
35.4,16
35.5,14
35.6,14
35.7,10
35.8,12
35.9,10
36.0,11
36.1,10
36.2,19
36.3,15
36.4,13
36.5,10
36.6,8
36.7,11
36.8,7
36.9,12
37.0,9
37.1,13
37.2,13
37.3,10
37.4,13
37.5,6
37.6,7
37.7,7
37.8,8
37.9,2
38.0,7
38.1,8
38.2,4
38.3,6
38.4,8
38.5,8
38.6,9
38.7,9
38.8,6
38.9,11
39.0,4
39.1,6
39.2,5
39.3,8
39.4,6
39.5,2
39.6,11
39.7,3
39.8,11
39.9,6
40.0,3
40.1,5
40.2,7
40.3,3
40.4,1
40.5,8
40.6,4
40.7,9
40.8,4
40.9,3
41.0,3
41.1,4
41.2,7
41.3,3
41.4,2
41.5,3
41.6,5
41.7,1
41.8,0
41.9,7
42.0,1
42.1,3
42.2,1
42.3,3
42.4,3
42.5,1
42.6,4
42.7,1
42.8,2
42.9,2
43.0,3
43.1,4
43.2,1
43.3,3
43.4,2
43.5,1
43.6,0
43.7,2
43.8,0
43.9,3
44.0,2
44.1,4
44.2,2
44.3,4
44.4,0
44.5,3
44.6,0
44.7,3
44.8,1
44.9,3
45.0,1
45.1,3
45.2,1
45.3,3
45.4,1
45.5,0
45.6,3
45.7,0
45.8,2
45.9,1
46.0,1
46.1,2
46.2,0
46.3,1
46.4,3
46.5,1
46.6,0
46.7,0
46.8,2
46.9,2
47.0,1
47.1,2
47.2,1
47.3,2
47.4,1
47.5,1
47.6,0
47.7,1
47.8,1
47.9,1
48.0,0
48.1,1
48.2,1
48.3,0
48.4,2
48.5,1
48.6,4
48.7,1
48.8,1
48.9,2
49.0,3
49.1,2
49.2,1
49.3,1
49.4,1
49.5,0
49.6,2
49.7,0
49.8,1
49.9,1
50.0,0
50.1,0
50.2,1
50.3,1
50.4,1
50.5,0
50.6,0
50.7,0
50.8,0
50.9,0
51.0,2
51.1,1
51.2,1
51.3,0
51.4,0
51.5,0
51.6,0
51.7,0
51.8,0
51.9,1
52.0,0
52.1,0
52.2,0
52.3,0
52.4,0
52.5,0
52.6,0
52.7,1
52.8,1
52.9,0
53.0,0
53.1,1
53.2,2
53.3,0
53.4,0
53.5,1
53.6,3
53.7,0
53.8,0
53.9,1
54.0,0
54.1,0
54.2,0
54.3,0
54.4,1
54.5,1
54.6,1
54.7,4
54.8,1
54.9,1
55.0,0
55.1,2
55.2,0
55.3,0
55.4,0
55.5,0
55.6,0
55.7,1
55.8,2
55.9,0
56.0,0
56.1,0
56.2,0
56.3,0
56.4,0
56.5,0
56.6,0
56.7,0
56.8,0
56.9,1
57.0,0
57.1,0
57.2,0
57.3,1
57.4,1
57.5,0
57.6,2
57.7,1
57.8,0
57.9,1
58.0,1
58.1,1
58.2,0
58.3,0
58.4,1
58.5,0
58.6,0
58.7,0
58.8,0
58.9,0
59.0,0
59.1,1
59.2,1
59.3,3
59.4,0
59.5,2
59.6,1
59.7,0
59.8,0
59.9,0
60.0,0
60.1,0
60.2,3
60.3,0
60.4,0
60.5,0
60.6,0
60.7,0
60.8,0
60.9,0
61.0,0
61.1,1
61.2,0
61.3,0
61.4,1
61.5,0
61.6,1
61.7,1
61.8,0
61.9,0
62.0,0
62.1,0
62.2,0
62.3,1
62.4,0
62.5,1
62.6,0
62.7,0
62.8,0
62.9,1
63.0,0
63.1,0
63.2,0
63.3,0
63.4,1
63.5,1
63.6,0
63.7,0
63.8,0
63.9,0
64.0,0
64.1,0
64.2,2
64.3,1
64.4,0
64.5,0
64.6,1
64.7,0
64.8,0
64.9,0
65.0,0
65.1,0
65.2,0
65.3,0
65.4,0
65.5,0
65.6,0
65.7,0
65.8,0
65.9,0
66.0,0
66.1,0
66.2,0
66.3,1
66.4,0
66.5,0
66.6,1
66.7,0
66.8,0
66.9,1
67.0,0
67.1,0
67.2,0
67.3,0
67.4,0
67.5,0
67.6,0
67.7,0
67.8,0
67.9,0
68.0,0
68.1,0
68.2,1
68.3,0
68.4,0
68.5,1
68.6,1
68.7,1
68.8,0
68.9,0
69.0,1
69.1,0
69.2,0
69.3,0
69.4,0
69.5,1
69.6,0
69.7,1
69.8,0
69.9,0
70.0,0
70.1,0
70.2,0
70.3,0
70.4,0
70.5,0
70.6,0
70.7,0
70.8,0
70.9,0
71.0,0
71.1,0
71.2,0
71.3,0
71.4,0
71.5,0
71.6,1
71.7,0
71.8,0
71.9,0
72.0,0
72.1,0
72.2,0
72.3,0
72.4,0
72.5,0
72.6,0
72.7,0
72.8,0
72.9,0
73.0,0
73.1,0
73.2,0
73.3,0
73.4,0
73.5,0
73.6,0
73.7,0
73.8,0
73.9,0
74.0,0
74.1,0
74.2,0
74.3,0
74.4,0
74.5,0
74.6,0
74.7,0
74.8,0
74.9,0
75.0,0
75.1,0
75.2,0
75.3,0
75.4,0
75.5,0
75.6,0
75.7,0
75.8,0
75.9,0
76.0,0
76.1,0
76.2,0
76.3,0
76.4,1
76.5,0
76.6,0
76.7,0
76.8,0
76.9,1
77.0,0
77.1,1
77.2,0
77.3,0
77.4,0
77.5,0
77.6,0
77.7,0
77.8,0
77.9,0
78.0,0
78.1,0
78.2,0
78.3,0
78.4,0
78.5,0
78.6,0
78.7,0
78.8,0
78.9,0
79.0,0
79.1,0
79.2,0
79.3,0
79.4,0
79.5,0
79.6,0
79.7,0
79.8,0
79.9,1
80.0,0
80.1,0
80.2,1
80.3,1
80.4,0
80.5,0
80.6,0
80.7,0
80.8,0
80.9,0
81.0,0
81.1,1
81.2,0
81.3,0
81.4,0
81.5,0
81.6,0
81.7,0
81.8,0
81.9,0
82.0,0
82.1,0
82.2,0
82.3,0
82.4,0
82.5,0
82.6,0
82.7,0
82.8,0
82.9,0
83.0,0
83.1,0
83.2,0
83.3,0
83.4,0
83.5,0
83.6,0
83.7,0
83.8,0
83.9,0
84.0,1
84.1,0
84.2,0
84.3,0
84.4,0
84.5,0
84.6,0
84.7,0
84.8,0
84.9,0
85.0,0
85.1,0
85.2,0
85.3,0
85.4,0
85.5,0
85.6,0
85.7,0
85.8,0
85.9,0
86.0,0
86.1,0
86.2,0
86.3,0
86.4,0
86.5,0
86.6,0
86.7,0
86.8,0
86.9,0
87.0,0
87.1,0
87.2,0
87.3,0
87.4,0
87.5,0
87.6,1
87.7,1
87.8,0
87.9,0
88.0,0
88.1,0
88.2,0
88.3,0
88.4,0
88.5,0
88.6,0
88.7,0
88.8,0
88.9,0
89.0,0
89.1,0
89.2,0
89.3,0
89.4,0
89.5,0
89.6,0
89.7,0
89.8,0
89.9,0
90.0,0
90.1,0
90.2,0
90.3,0
90.4,0
90.5,0
90.6,0
90.7,0
90.8,0
90.9,0
91.0,0
91.1,0
91.2,0
91.3,0
91.4,0
91.5,0
91.6,0
91.7,0
91.8,0
91.9,0
92.0,0
92.1,0
92.2,0
92.3,0
92.4,0
92.5,1
92.6,0
92.7,0
92.8,0
92.9,0
93.0,0
93.1,0
93.2,0
93.3,0
93.4,0
93.5,0
93.6,0
93.7,0
93.8,1
93.9,0
94.0,0
94.1,0
94.2,0
94.3,0
94.4,0
94.5,0
94.6,0
94.7,0
94.8,0
94.9,0
95.0,0
95.1,0
95.2,0
95.3,0
95.4,0
95.5,0
95.6,0
95.7,0
95.8,0
95.9,1
96.0,0
96.1,0
96.2,0
96.3,0
96.4,0
96.5,0
96.6,0
96.7,0
96.8,0
96.9,0
97.0,0
97.1,0
97.2,0
97.3,0
97.4,0
97.5,0
97.6,0
97.7,0
97.8,0
97.9,0
98.0,0
98.1,0
98.2,0
98.3,0
98.4,0
98.5,0
98.6,0
98.7,0
98.8,0
98.9,0
99.0,0
99.1,0
99.2,1
99.3,0
99.4,0
99.5,0
99.6,1
99.7,0
99.8,0
99.9,0
100.0,9
